X [ m ], Y [ m ], Z [ m ], Temperature [ K ], Velocity [ m s^-1 ], Velocity w [ m s^-1 ]
0.0000000000,0.0202369187,0.0479932986,298.1704406700,0.0010207965,-0.0010106998
0.0000000000,0.0202529356,0.0479932986,298.1693115200,0.0009658488,-0.0009570636
0.0000000000,0.0202689525,0.0479932986,298.1681518600,0.0009109376,-0.0009034275
0.0000000000,0.0202849694,0.0479932986,298.1670227100,0.0008560695,-0.0008497915
0.0000000000,0.0203009862,0.0479932986,298.1658630400,0.0008012538,-0.0007961554
0.0000000000,0.0203170031,0.0479932986,298.1647033700,0.0007421955,-0.0007381189
0.0000000000,0.0203330200,0.0479932986,298.1635131800,0.0006838338,-0.0006806018
0.0000000000,0.0203490369,0.0479932986,298.1623535200,0.0006255195,-0.0006230848
0.0000000000,0.0203650538,0.0479932986,298.1611938500,0.0005672670,-0.0005655677
0.0000000000,0.0203810707,0.0479932986,298.1600647000,0.0005128214,-0.0005115112
0.0000000000,0.0203970876,0.0479932986,298.1589355500,0.0004587022,-0.0004577379
0.0000000000,0.0204131044,0.0479932986,298.1578369100,0.0004046094,-0.0004039646
0.0000000000,0.0204291213,0.0479932986,298.1567382800,0.0003505552,-0.0003501913
0.0000000000,0.0204451382,0.0479932986,298.1556396500,0.0002965605,-0.0002964180
0.0000000000,0.0204611551,0.0479932986,298.1545410200,0.0002426651,-0.0002426448
0.0000000000,0.0204771720,0.0479932986,298.1534118700,0.0001859561,-0.0001858701
0.0000000000,0.0204931889,0.0479932986,298.1522827100,0.0001287400,-0.0001281336
0.0000000000,0.0205092058,0.0479932986,298.1511230500,0.0000727930,-0.0000701022
0.0000000000,0.0205252226,0.0479932986,298.1499939000,0.0000292022,-0.0000110607
