Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
0.3199999930,293.1510310000,293.2289730000,293.3018490000,293.4208680000,293.4209590000,293.1779480000,293.1499630000,0.5181863310,0.2645237150,293.1549070000,0.2112660560,293.1534420000,0.2112660560,293.1534420000,0.1242857280,293.1518250000,0.0359880365,293.1504210000,293.1660160000,293.1583860000,293.1560970000,293.1549070000,293.1528320000,293.1514890000,293.1500240000,293.1512760000,0.1700318900,293.2561950000,293.1949770000,293.1660160000,293.3876340000
0.3300000130,293.1510930000,293.2341000000,293.3116150000,293.4381410000,293.4381710000,293.1797490000,293.1499630000,0.5181863310,0.2645236850,293.1553650000,0.2112665920,293.1537780000,0.2112665920,293.1537780000,0.1242852880,293.1520080000,0.0359543115,293.1504820000,293.1672060000,293.1590880000,293.1566160000,293.1553650000,293.1531370000,293.1517030000,293.1500240000,293.1514590000,0.1700112520,293.2632140000,293.1981200000,293.1672060000,293.4027710000
0.3400000040,293.1511540000,293.2393800000,293.3216550000,293.4559330000,293.4559020000,293.1815800000,293.1499630000,0.5181863310,0.2645235060,293.1558530000,0.2112667860,293.1541140000,0.2112667860,293.1541140000,0.1242848410,293.1521910000,0.0359233879,293.1505430000,293.1684880000,293.1597900000,293.1571960000,293.1558530000,293.1534420000,293.1518860000,293.1500240000,293.1516720000,0.1699958150,293.2704470000,293.2013850000,293.1684880000,293.4183650000
0.3499999940,293.1512150000,293.2448120000,293.3320310000,293.4742740000,293.4741520000,293.1834720000,293.1499630000,0.5181863310,0.2645232380,293.1563420000,0.2112667560,293.1544800000,0.2112667560,293.1544800000,0.1242843570,293.1524050000,0.0358949341,293.1506040000,293.1697690000,293.1605220000,293.1577760000,293.1563420000,293.1537780000,293.1521300000,293.1500240000,293.1518550000,0.1699831630,293.2778930000,293.2047730000,293.1697690000,293.4344480000
0.3600000140,293.1512760000,293.2503970000,293.3426820000,293.4931030000,293.4929200000,293.1854250000,293.1499630000,0.5181863310,0.2645229100,293.1568600000,0.2112665920,293.1548460000,0.2112665920,293.1548460000,0.1242838430,293.1526180000,0.0358687043,293.1506350000,293.1711120000,293.1612850000,293.1583560000,293.1568600000,293.1541440000,293.1523740000,293.1500240000,293.1520690000,0.1699719280,293.2855530000,293.2082820000,293.1711120000,293.4509890000
0.3700000050,293.1513670000,293.2561650000,293.3536070000,293.5125120000,293.5122070000,293.1874390000,293.1499630000,0.5181863310,0.2645225520,293.1573790000,0.2112663390,293.1552430000,0.2112663390,293.1552430000,0.1242832990,293.1528320000,0.0358445048,293.1506960000,293.1725160000,293.1620790000,293.1589970000,293.1573790000,293.1545100000,293.1526180000,293.1500550000,293.1523130000,0.1699613930,293.2934570000,293.2118530000,293.1725160000,293.4679570000
0.3799999950,293.1514280000,293.2620850000,293.3648680000,293.5324100000,293.5320130000,293.1895140000,293.1499630000,0.5181863310,0.2645221950,293.1579590000,0.2112660710,293.1556400000,0.2112660710,293.1556400000,0.1242827700,293.1530460000,0.0358221792,293.1507570000,293.1739500000,293.1628720000,293.1596370000,293.1579590000,293.1549070000,293.1528630000,293.1500550000,293.1525570000,0.1699512450,293.3015750000,293.2155460000,293.1739500000,293.4854430000
0.3899999860,293.1515200000,293.2681580000,293.3764340000,293.5528260000,293.5523380000,293.1916200000,293.1499630000,0.5181863310,0.2645218370,293.1585080000,0.2112658020,293.1560670000,0.2112658020,293.1560670000,0.1242822710,293.1532900000,0.0358015895,293.1508180000,293.1754150000,293.1636960000,293.1603090000,293.1585080000,293.1553040000,293.1531370000,293.1500550000,293.1528020000,0.1699413810,293.3099060000,293.2193600000,293.1754150000,293.5033260000
0.4000000060,293.1515810000,293.2743840000,293.3882750000,293.5737920000,293.5732120000,293.1937870000,293.1499630000,0.5181863310,0.2645215390,293.1591190000,0.2112655640,293.1565250000,0.2112655640,293.1565250000,0.1242818240,293.1535340000,0.0357826166,293.1509090000,293.1769410000,293.1645810000,293.1609800000,293.1591190000,293.1557010000,293.1534420000,293.1500550000,293.1530760000,0.1699317540,293.3184510000,293.2232670000,293.1769410000,293.5217290000
0.4099999960,293.1516720000,293.2807920000,293.4004210000,293.5952760000,293.5945740000,293.1960140000,293.1499330000,0.5181863310,0.2645212110,293.1597290000,0.2112653550,293.1569520000,0.2112653550,293.1569520000,0.1242814290,293.1537780000,0.0357651561,293.1509700000,293.1784970000,293.1654660000,293.1616820000,293.1597290000,293.1561280000,293.1537170000,293.1500550000,293.1533510000,0.1699224260,293.3272400000,293.2272640000,293.1784970000,293.5405580000
