Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
7.1199998900,293.3487550000,311.1935730000,329.5820920000,361.3607180000,355.3137820000,299.1074830000,293.1165160000,0.5181863310,0.2645142380,325.7604370000,0.2112686780,324.9535520000,0.2112686780,324.9535520000,0.1242789700,320.2120360000,0.0354233682,303.5115660000,326.1336980000,326.0194090000,325.8973080000,325.7604370000,322.4307560000,318.5444340000,294.0169980000,318.0727540000,0.1696042570,323.3576350000,326.1787410000,326.1336980000,363.9058230000
7.1300001100,293.3489690000,311.2159120000,329.6290890000,361.4516600000,355.3919070000,299.1142580000,293.1164860000,0.5181863310,0.2645142380,325.8037110000,0.2112686780,324.9958500000,0.2112686780,324.9958500000,0.1242789700,320.2481990000,0.0354233645,303.5255740000,326.1767880000,326.0625920000,325.9405520000,325.8037110000,322.4698790000,318.5787050000,294.0183110000,318.1064450000,0.1696042570,323.3965150000,326.2216800000,326.1767880000,364.0000310000
7.1399998700,293.3491820000,311.2382510000,329.6760250000,361.5425420000,355.4699710000,299.1210630000,293.1164550000,0.5181863310,0.2645142380,325.8469240000,0.2112686780,325.0381470000,0.2112686780,325.0381470000,0.1242789700,320.2843320000,0.0354233608,303.5395510000,326.2198180000,326.1057430000,325.9837950000,325.8469240000,322.5090030000,318.6129760000,294.0196230000,318.1401370000,0.1696042570,323.4353940000,326.2645870000,326.2198180000,364.0941770000
7.1500001000,293.3493650000,311.2605590000,329.7229610000,361.6333620000,355.5479740000,299.1278380000,293.1164250000,0.5181863310,0.2645142380,325.8901060000,0.2112686780,325.0804140000,0.2112686780,325.0804140000,0.1242789700,320.3204040000,0.0354233608,303.5534970000,326.2628480000,326.1488340000,326.0269780000,325.8901060000,322.5480650000,318.6471860000,294.0209350000,318.1737670000,0.1696042570,323.4742130000,326.3074650000,326.2628480000,364.1882630000
7.1599998500,293.3495790000,311.2828370000,329.7698360000,361.7241210000,355.6258850000,299.1346130000,293.1163940000,0.5181863310,0.2645142380,325.9332580000,0.2112686780,325.1226200000,0.2112686780,325.1226200000,0.1242789700,320.3564760000,0.0354233570,303.5674740000,326.3058170000,326.1919250000,326.0701290000,325.9332580000,322.5871280000,318.6813960000,294.0222470000,318.2073970000,0.1696042570,323.5130310000,326.3503110000,326.3058170000,364.2822880000
7.1700000800,293.3497920000,311.3051150000,329.8166810000,361.8148190000,355.7037660000,299.1413570000,293.1163330000,0.5181863310,0.2645142380,325.9764100000,0.2112686780,325.1648250000,0.2112686780,325.1648250000,0.1242789700,320.3925170000,0.0354233533,303.5814210000,326.3487550000,326.2349550000,326.1132510000,325.9764100000,322.6261600000,318.7155760000,294.0235600000,318.2409970000,0.1696042570,323.5517880000,326.3930970000,326.3487550000,364.3762510000
7.1799998300,293.3500060000,311.3273620000,329.8634950000,361.9054570000,355.7815550000,299.1481320000,293.1163020000,0.5181863310,0.2645142380,326.0195010000,0.2112686780,325.2069700000,0.2112686780,325.2069700000,0.1242789700,320.4285280000,0.0354233496,303.5953370000,326.3916930000,326.2779850000,326.1563420000,326.0195010000,322.6651310000,318.7497250000,294.0248720000,318.2745670000,0.1696042570,323.5905150000,326.4358830000,326.3916930000,364.4701540000
7.1900000600,293.3501890000,311.3495790000,329.9102480000,361.9960630000,355.8593140000,299.1548770000,293.1162720000,0.5181863310,0.2645142380,326.0625610000,0.2112686780,325.2491150000,0.2112686780,325.2491150000,0.1242789700,320.4645080000,0.0354233496,303.6092830000,326.4345700000,326.3209530000,326.1994320000,326.0625610000,322.7041020000,318.7838440000,294.0261840000,318.3081050000,0.1696042570,323.6292420000,326.4786070000,326.4345700000,364.5639950000
7.1999998100,293.3504030000,311.3717960000,329.9570010000,362.0865780000,355.9369810000,299.1616210000,293.1162410000,0.5181863310,0.2645142380,326.1055910000,0.2112686780,325.2911990000,0.2112686780,325.2911990000,0.1242789700,320.5004580000,0.0354233459,303.6231990000,326.4774170000,326.3638920000,326.2424620000,326.1055910000,322.7430420000,318.8179630000,294.0274660000,318.3416440000,0.1696042570,323.6679080000,326.5213320000,326.4774170000,364.6577760000
7.2100000400,293.3506160000,311.3939820000,330.0036930000,362.1770320000,356.0145870000,299.1683650000,293.1162110000,0.5181863310,0.2645142380,326.1485900000,0.2112686780,325.3332820000,0.2112686780,325.3332820000,0.1242789700,320.5364070000,0.0354233421,303.6370850000,326.5202330000,326.4067990000,326.2854310000,326.1485900000,322.7819210000,318.8520200000,294.0287780000,318.3751530000,0.1696042570,323.7065730000,326.5639950000,326.5202330000,364.7514950000
