[Name],,,
Line1mm,,,
,,,
[Data],,,
X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0.0000000000,0.0056515727,0.0469250008,0.0101491492
0.0000000000,0.0056547732,0.0469250008,0.0101582538
0.0000000000,0.0056579737,0.0469250008,0.0101673603
0.0000000000,0.0056611742,0.0469250008,0.0101764668
0.0000000000,0.0056643747,0.0469250008,0.0101855742
0.0000000000,0.0056675752,0.0469250008,0.0101946844
0.0000000000,0.0056707757,0.0469250008,0.0102037955
0.0000000000,0.0056739761,0.0469250008,0.0102129085
0.0000000000,0.0056771766,0.0469250008,0.0102220224
0.0000000000,0.0056803771,0.0469250008,0.0102311382
0.0000000000,0.0056835776,0.0469250008,0.0102402540
0.0000000000,0.0056867781,0.0469250008,0.0102493735
0.0000000000,0.0056899786,0.0469250008,0.0102584912
0.0000000000,0.0056931791,0.0469250008,0.0102676125
0.0000000000,0.0056963796,0.0469250008,0.0102767358
0.0000000000,0.0056995801,0.0469250008,0.0102858599
0.0000000000,0.0057027806,0.0469250008,0.0102949841
0.0000000000,0.0057059810,0.0469250008,0.0103041101
0.0000000000,0.0057091815,0.0469250008,0.0103132380
0.0000000000,0.0057123820,0.0469250008,0.0103223668
0.0000000000,0.0057155825,0.0469250008,0.0103314966
0.0000000000,0.0057187830,0.0469250008,0.0103406291
0.0000000000,0.0057219835,0.0469250008,0.0103497617
0.0000000000,0.0057251840,0.0469250008,0.0103588952
0.0000000000,0.0057283845,0.0469250008,0.0103680324
0.0000000000,0.0057315850,0.0469250008,0.0103771677
0.0000000000,0.0057347855,0.0469250008,0.0103863282
0.0000000000,0.0057379860,0.0469250008,0.0103956433
0.0000000000,0.0057411864,0.0469250008,0.0104049603
0.0000000000,0.0057443869,0.0469250008,0.0104142763
0.0000000000,0.0057475874,0.0469250008,0.0104235960
0.0000000000,0.0057507879,0.0469250008,0.0104329167
0.0000000000,0.0057539884,0.0469250008,0.0104422383
0.0000000000,0.0057571889,0.0469250008,0.0104515618
0.0000000000,0.0057603894,0.0469250008,0.0104608862
0.0000000000,0.0057635899,0.0469250008,0.0104702124
0.0000000000,0.0057667904,0.0469250008,0.0104795387
0.0000000000,0.0057699909,0.0469250008,0.0104888678
0.0000000000,0.0057731913,0.0469250008,0.0104981987
0.0000000000,0.0057763918,0.0469250008,0.0105075296
0.0000000000,0.0057795923,0.0469250008,0.0105168624
0.0000000000,0.0057827928,0.0469250008,0.0105261952
0.0000000000,0.0057859933,0.0469250008,0.0105355307
0.0000000000,0.0057891938,0.0469250008,0.0105448673
0.0000000000,0.0057923943,0.0469250008,0.0105542047
0.0000000000,0.0057955948,0.0469250008,0.0105634360
0.0000000000,0.0057987953,0.0469250008,0.0105726672
0.0000000000,0.0058019958,0.0469250008,0.0105818994
0.0000000000,0.0058051962,0.0469250008,0.0105911326
0.0000000000,0.0058083967,0.0469250008,0.0106003666
0.0000000000,0.0058115972,0.0469250008,0.0106096026
0.0000000000,0.0058147977,0.0469250008,0.0106188394
0.0000000000,0.0058179982,0.0469250008,0.0106280772
0.0000000000,0.0058211987,0.0469250008,0.0106373169
0.0000000000,0.0058243992,0.0469250008,0.0106465574
0.0000000000,0.0058275997,0.0469250008,0.0106557989
0.0000000000,0.0058308002,0.0469250008,0.0106650414
0.0000000000,0.0058340007,0.0469250008,0.0106742857
0.0000000000,0.0058372011,0.0469250008,0.0106835319
0.0000000000,0.0058404016,0.0469250008,0.0106927780
0.0000000000,0.0058436021,0.0469250008,0.0107020261
0.0000000000,0.0058468026,0.0469250008,0.0107112750
0.0000000000,0.0058500031,0.0469250008,0.0107205249
0.0000000000,0.0058532036,0.0469250008,0.0107297767
0.0000000000,0.0058564041,0.0469250008,0.0107390303
0.0000000000,0.0058596046,0.0469250008,0.0107482830
0.0000000000,0.0058628051,0.0469250008,0.0107583972
0.0000000000,0.0058660056,0.0469250008,0.0107688224
0.0000000000,0.0058692060,0.0469250008,0.0107792495
0.0000000000,0.0058724065,0.0469250008,0.0107896775
0.0000000000,0.0058756070,0.0469250008,0.0108001065
0.0000000000,0.0058788075,0.0469250008,0.0108105373
