Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
0.3199999930,293.1512450000,293.2413020000,293.3312070000,293.4844970000,293.4722600000,293.1829830000,293.1499020000,0.5181862120,0.2645235060,293.2110600000,0.2112657580,293.2016300000,0.2112657580,293.2016300000,0.1242855410,293.1871340000,0.0359881856,293.1603090000,293.2641300000,293.2433780000,293.2243960000,293.2110600000,293.1882630000,293.1694340000,293.1786800000,293.1663210000,0.1700343790,293.2917180000,293.2842710000,293.2641300000,293.4970700000
0.3299999830,293.1513370000,293.2472530000,293.3428960000,293.5059200000,293.4927670000,293.1850890000,293.1499020000,0.5181862710,0.2645235060,293.2174380000,0.2112663240,293.2073670000,0.2112663240,293.2073670000,0.1242851020,293.1915890000,0.0359543860,293.1617130000,293.2730410000,293.2514040000,293.2315060000,293.2174380000,293.1930540000,293.1724550000,293.1787410000,293.1690060000,0.1700138000,293.3011780000,293.2938840000,293.2730410000,293.5193180000
0.3400000040,293.1513980000,293.2533570000,293.3549800000,293.5279850000,293.5139470000,293.1872860000,293.1498720000,0.5181864500,0.2645232980,293.2241520000,0.2112664880,293.2134700000,0.2112664880,293.2134700000,0.1242846770,293.1963500000,0.0359233916,293.1632080000,293.2822570000,293.2597350000,293.2389220000,293.2241520000,293.1981510000,293.1757200000,293.1788020000,293.1719670000,0.1699983780,293.3109130000,293.3038330000,293.2822570000,293.5422360000
0.3499999940,293.1514890000,293.2596740000,293.3674010000,293.5507200000,293.5356750000,293.1895140000,293.1498720000,0.5181863310,0.2645230290,293.2311710000,0.2112664730,293.2198790000,0.2112664730,293.2198790000,0.1242841930,293.2013550000,0.0358948782,293.1647950000,293.2918090000,293.2684330000,293.2466740000,293.2311710000,293.2035220000,293.1792300000,293.1788640000,293.1751400000,0.1699856820,293.3209840000,293.3140870000,293.2918090000,293.5658260000
0.3599999850,293.1515500000,293.2661740000,293.3801880000,293.5741270000,293.5580750000,293.1918640000,293.1498720000,0.5181861520,0.2645227020,293.2385860000,0.2112663240,293.2266540000,0.2112663240,293.2266540000,0.1242836860,293.2066040000,0.0358685963,293.1664730000,293.3017270000,293.2774350000,293.2547610000,293.2385860000,293.2092290000,293.1829830000,293.1789250000,293.1785890000,0.1699743570,293.3313290000,293.3247070000,293.3017270000,293.5901490000
0.3700000050,293.1516420000,293.2728880000,293.3933410000,293.5981750000,293.5811160000,293.1942140000,293.1498720000,0.5181863900,0.2645223740,293.2463070000,0.2112661000,293.2337040000,0.2112661000,293.2337040000,0.1242831720,293.2121580000,0.0358443521,293.1682740000,293.3119200000,293.2867740000,293.2631530000,293.2463070000,293.2152100000,293.1870120000,293.1789860000,293.1822810000,0.1699637030,293.3419800000,293.3356630000,293.3119200000,293.6151120000
0.3799999950,293.1517640000,293.2797550000,293.4068600000,293.6228940000,293.6048280000,293.1966860000,293.1498410000,0.5181864500,0.2645220460,293.2543330000,0.2112658320,293.2411190000,0.2112658320,293.2411190000,0.1242826430,293.2180180000,0.0358219892,293.1701660000,293.3224790000,293.2964480000,293.2719120000,293.2543330000,293.2214970000,293.1912840000,293.1790470000,293.1862180000,0.1699534360,293.3529360000,293.3469240000,293.3224790000,293.6407780000
0.3899999860,293.1518550000,293.2868040000,293.4207150000,293.6482850000,293.6291810000,293.1991880000,293.1498410000,0.5181862120,0.2645217180,293.2626950000,0.2112655940,293.2488100000,0.2112655940,293.2488100000,0.1242821510,293.2241210000,0.0358013660,293.1721500000,293.3333440000,293.3064580000,293.2810060000,293.2626950000,293.2280580000,293.1958010000,293.1791080000,293.1903990000,0.1699434220,293.3641970000,293.3585210000,293.3333440000,293.6671750000
0.3999999760,293.1519470000,293.2940670000,293.4349370000,293.6743160000,293.6541440000,293.2017820000,293.1498110000,0.5181863900,0.2645213900,293.2714230000,0.2112653850,293.2568360000,0.2112653850,293.2568360000,0.1242817190,293.2304990000,0.0357823670,293.1742860000,293.3445430000,293.3167720000,293.2904360000,293.2714230000,293.2349850000,293.2005920000,293.1792300000,293.1948550000,0.1699336770,293.3757630000,293.3704530000,293.3445430000,293.6941830000
0.4099999960,293.1520390000,293.3014830000,293.4495240000,293.7009580000,293.6797180000,293.2044070000,293.1498110000,0.5181863310,0.2645210620,293.2804570000,0.2112651910,293.2652280000,0.2112651910,293.2652280000,0.1242813470,293.2371830000,0.0357648805,293.1764830000,293.3561100000,293.3274540000,293.3001710000,293.2804570000,293.2420960000,293.2056270000,293.1793820000,293.1995540000,0.1699242000,293.3876040000,293.3826900000,293.3561100000,293.7218630000
0.4199999870,293.1521300000,293.3090820000,293.4645080000,293.7283330000,293.7059020000,293.2070920000,293.1498110000,0.5181862120,0.2645207940,293.2898250000,0.2112649830,293.2739260000,0.2112649830,293.2739260000,0.1242810260,293.2440800000,0.0357487947,293.1788020000,293.3679810000,293.3384400000,293.3102420000,293.2898250000,293.2495420000,293.2109680000,293.1794130000,293.2044980000,0.1699150350,293.3997800000,293.3952940000,293.3679810000,293.7502750000
0.4299999770,293.1522520000,293.3168950000,293.4797970000,293.7563780000,293.7327270000,293.2098690000,293.1497800000,0.5181862710,0.2645205260,293.2995300000,0.2112649080,293.2829280000,0.2112649080,293.2829280000,0.1242807730,293.2513120000,0.0357339941,293.1811830000,293.3801880000,293.3497620000,293.3206180000,293.2995300000,293.2572330000,293.2165220000,293.1795040000,293.2096860000,0.1699061540,293.4122310000,293.4082030000,293.3801880000,293.7794190000
0.4399999980,293.1523440000,293.3248600000,293.4954530000,293.7850950000,293.7601620000,293.2127080000,293.1497800000,0.5181862120,0.2645202580,293.3095700000,0.2112648490,293.2922670000,0.2112648490,293.2922670000,0.1242805870,293.2588200000,0.0357203521,293.1837160000,293.3927310000,293.3614200000,293.3313600000,293.3095700000,293.2652280000,293.2223510000,293.1795960000,293.2151490000,0.1698975860,293.4249880000,293.4214780000,293.3927310000,293.8092350000
0.4499999880,293.1524350000,293.3330380000,293.5114750000,293.8144530000,293.7882390000,293.2156070000,293.1497500000,0.5181863310,0.2645199890,293.3199160000,0.2112647890,293.3019410000,0.2112647890,293.3019410000,0.1242804380,293.2665710000,0.0357077494,293.1863100000,293.4055790000,293.3734130000,293.3424070000,293.3199160000,293.2735290000,293.2284240000,293.1796880000,293.2208560000,0.1698892860,293.4380490000,293.4350280000,293.4055790000,293.8397520000
0.4599999790,293.1525570000,293.3413700000,293.5278630000,293.8444820000,293.8169560000,293.2185360000,293.1497500000,0.5181862710,0.2645197810,293.3306270000,0.2112647890,293.3119200000,0.2112647890,293.3119200000,0.1242803340,293.2745970000,0.0356960893,293.1890260000,293.4187620000,293.3856810000,293.3538210000,293.3306270000,293.2821040000,293.2347720000,293.1797490000,293.2268370000,0.1698812990,293.4513850000,293.4489440000,293.4187620000,293.8709410000
0.4699999990,293.1526490000,293.3499150000,293.5446170000,293.8751530000,293.8462520000,293.2215580000,293.1497190000,0.5181864500,0.2645195420,293.3416440000,0.2112648340,293.3222050000,0.2112648340,293.3222050000,0.1242802520,293.2828980000,0.0356852934,293.1918640000,293.4322510000,293.3983460000,293.3655400000,293.3416440000,293.2910160000,293.2413640000,293.1799010000,293.2330630000,0.1698735510,293.4650880000,293.4631650000,293.4322510000,293.9028320000
