Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
1.7100000400,293.1773990000,295.3805850000,297.3887020000,300.6521610000,300.5605160000,293.9182740000,293.1488650000,0.5181863310,0.2645105420,293.4014280000,0.2112639250,293.3384700000,0.2112639250,293.3384700000,0.1242790300,293.2572020000,0.0355195403,293.1810910000,293.7337040000,293.4922790000,293.4309080000,293.4014280000,293.3360600000,293.2935180000,293.1534120000,293.2891240000,0.1695964340,296.2467650000,294.6036680000,293.7337040000,299.7273560000
1.7200000300,293.1777040000,295.4059450000,297.4369810000,300.7377620000,300.6446230000,293.9269410000,293.1488340000,0.5181863310,0.2645105420,293.4044800000,0.2112639250,293.3407590000,0.2112639250,293.3407590000,0.1242790300,293.2585140000,0.0355190597,293.1814880000,293.7405400000,293.4963380000,293.4342650000,293.4044800000,293.3383480000,293.2953490000,293.1534730000,293.2908940000,0.1695960910,296.2821960000,294.6204830000,293.7405400000,299.8023990000
1.7300000200,293.1780090000,295.4314580000,297.4855040000,300.8238220000,300.7291560000,293.9356690000,293.1488340000,0.5181863310,0.2645105420,293.4075320000,0.2112639400,293.3430790000,0.2112639400,293.3430790000,0.1242790220,293.2598270000,0.0355185755,293.1818850000,293.7474370000,293.5003970000,293.4376530000,293.4075320000,293.3406370000,293.2971800000,293.1535030000,293.2926940000,0.1695957480,296.3178410000,294.6373900000,293.7474370000,299.8778690000
1.7400000100,293.1783450000,295.4571230000,297.5343020000,300.9103090000,300.8141480000,293.9444270000,293.1488040000,0.5181863310,0.2645105420,293.4106140000,0.2112639550,293.3453980000,0.2112639550,293.3453980000,0.1242790070,293.2611390000,0.0355180874,293.1822810000,293.7543640000,293.5045170000,293.4410710000,293.4106140000,293.3429570000,293.2990110000,293.1535640000,293.2944640000,0.1695954200,296.3536680000,294.6544190000,293.7543640000,299.9537050000
1.7500000000,293.1786500000,295.4829100000,297.5833440000,300.9972530000,300.8995970000,293.9532470000,293.1488040000,0.5181863310,0.2645105420,293.4136960000,0.2112639550,293.3477170000,0.2112639550,293.3477170000,0.1242790070,293.2624820000,0.0355175994,293.1826780000,293.7612920000,293.5086360000,293.4444890000,293.4136960000,293.3453060000,293.3008420000,293.1535950000,293.2962650000,0.1695951070,296.3896790000,294.6715090000,293.7612920000,300.0299380000
1.7599999900,293.1789550000,295.5088200000,297.6326290000,301.0846560000,300.9854430000,293.9620970000,293.1487730000,0.5181863310,0.2645105420,293.4168090000,0.2112639840,293.3500670000,0.2112639840,293.3500670000,0.1242790000,293.2638240000,0.0355171040,293.1830750000,293.7682800000,293.5127870000,293.4479370000,293.4168090000,293.3476260000,293.3027040000,293.1536560000,293.2980960000,0.1695947950,296.4258730000,294.6886900000,293.7682800000,300.1065980000
1.7699999800,293.1792600000,295.5348510000,297.6821590000,301.1725460000,301.0717470000,293.9710080000,293.1487730000,0.5181863310,0.2645105420,293.4199220000,0.2112639840,293.3524170000,0.2112639840,293.3524170000,0.1242789920,293.2651670000,0.0355166048,293.1834720000,293.7753300000,293.5169370000,293.4513850000,293.4199220000,293.3500060000,293.3045650000,293.1536870000,293.2998960000,0.1695944960,296.4622500000,294.7059940000,293.7753300000,300.1836240000
1.7799999700,293.1795960000,295.5610350000,297.7319640000,301.2608640000,301.1585080000,293.9799500000,293.1487430000,0.5181863310,0.2645105420,293.4230650000,0.2112639990,293.3547970000,0.2112639990,293.3547970000,0.1242789920,293.2665410000,0.0355161019,293.1838680000,293.7823790000,293.5211180000,293.4548650000,293.4230650000,293.3523560000,293.3064580000,293.1537480000,293.3017580000,0.1695942130,296.4988100000,294.7233580000,293.7823790000,300.2610780000
1.7899999600,293.1799010000,295.5873410000,297.7820130000,301.3496400000,301.2456670000,293.9889530000,293.1487430000,0.5181863310,0.2645105420,293.4262390000,0.2112640140,293.3571780000,0.2112640140,293.3571780000,0.1242789780,293.2678830000,0.0355155990,293.1842650000,293.7894900000,293.5253300000,293.4583740000,293.4262390000,293.3547360000,293.3083500000,293.1538090000,293.3035890000,0.1695939300,296.5355830000,294.7408140000,293.7894900000,300.3388980000
1.7999999500,293.1802370000,295.6138000000,297.8323060000,301.4388430000,301.3333130000,293.9979860000,293.1487120000,0.5181863310,0.2645105420,293.4294130000,0.2112640290,293.3595580000,0.2112640290,293.3595580000,0.1242789700,293.2692570000,0.0355150923,293.1846920000,293.7966310000,293.5295720000,293.4618840000,293.4294130000,293.3571470000,293.3102420000,293.1538390000,293.3054500000,0.1695936620,296.5725100000,294.7583620000,293.7966310000,300.4171450000
