Time [s],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K]
2.5380001100,299.3546140000,299.3674320000,299.3451840000,299.1985170000,296.7207030000
2.5390000300,299.3585210000,299.3713680000,299.3490910000,299.2023930000,296.7230530000
2.5399999600,299.3624570000,299.3753050000,299.3530270000,299.2062380000,296.7253720000
2.5409998900,299.3663640000,299.3792420000,299.3569640000,299.2100830000,296.7277220000
2.5420000600,299.3702700000,299.3831480000,299.3608700000,299.2139590000,296.7300720000
2.5429999800,299.3742070000,299.3870850000,299.3648070000,299.2178040000,296.7323910000
2.5439999100,299.3781130000,299.3910220000,299.3687440000,299.2216490000,296.7347410000
2.5450000800,299.3820190000,299.3949280000,299.3726500000,299.2255250000,296.7370910000
2.5460000000,299.3859560000,299.3988650000,299.3765870000,299.2293700000,296.7394100000
2.5469999300,299.3898620000,299.4028020000,299.3805240000,299.2332150000,296.7417600000
2.5480001000,299.3937680000,299.4067080000,299.3844300000,299.2370610000,296.7441100000
2.5490000200,299.3977050000,299.4106450000,299.3883670000,299.2409060000,296.7464290000
2.5499999500,299.4016110000,299.4145810000,299.3923030000,299.2447810000,296.7487790000
2.5510001200,299.4055180000,299.4184880000,299.3962100000,299.2486270000,296.7511290000
2.5520000500,299.4094240000,299.4224240000,299.4001460000,299.2524720000,296.7534480000
2.5529999700,299.4133610000,299.4263310000,299.4040530000,299.2563170000,296.7557980000
2.5539999000,299.4172670000,299.4302670000,299.4079900000,299.2601620000,296.7581180000
2.5550000700,299.4211730000,299.4342040000,299.4118960000,299.2640080000,296.7604680000
2.5559999900,299.4250790000,299.4381100000,299.4158330000,299.2678830000,296.7628170000
2.5569999200,299.4289860000,299.4420170000,299.4197390000,299.2717290000,296.7651370000
2.5580000900,299.4329220000,299.4459530000,299.4236760000,299.2755740000,296.7674870000
2.5590000200,299.4368290000,299.4498900000,299.4275820000,299.2794190000,296.7698060000
2.5599999400,299.4407350000,299.4537960000,299.4315190000,299.2832640000,296.7721560000
2.5610001100,299.4446410000,299.4577330000,299.4354250000,299.2871090000,296.7744750000
2.5620000400,299.4485470000,299.4616390000,299.4393620000,299.2909550000,296.7768250000
2.5629999600,299.4524540000,299.4655460000,299.4432680000,299.2948000000,296.7791750000
2.5639998900,299.4563600000,299.4694820000,299.4472050000,299.2986450000,296.7814940000
2.5650000600,299.4602660000,299.4733890000,299.4511110000,299.3024900000,296.7838440000
2.5659999800,299.4642030000,299.4773250000,299.4550170000,299.3063350000,296.7861630000
2.5669999100,299.4681090000,299.4812320000,299.4589540000,299.3101810000,296.7885130000
2.5680000800,299.4719850000,299.4851680000,299.4628600000,299.3140260000,296.7908330000
2.5690000100,299.4759220000,299.4890750000,299.4667660000,299.3178710000,296.7931820000
2.5699999300,299.4798280000,299.4930110000,299.4707030000,299.3217160000,296.7955020000
2.5710001000,299.4837340000,299.4969180000,299.4746090000,299.3255620000,296.7978520000
2.5720000300,299.4876400000,299.5008240000,299.4785160000,299.3294070000,296.8001710000
2.5729999500,299.4915470000,299.5047610000,299.4824520000,299.3332520000,296.8024900000
2.5739998800,299.4954530000,299.5086670000,299.4863590000,299.3370970000,296.8048400000
2.5750000500,299.4993590000,299.5125730000,299.4902650000,299.3409420000,296.8071590000
2.5759999800,299.5032350000,299.5164790000,299.4942020000,299.3447880000,296.8095090000
2.5769999000,299.5071410000,299.5204160000,299.4981080000,299.3486330000,296.8118290000
2.5780000700,299.5110470000,299.5243230000,299.5020140000,299.3524480000,296.8141780000
2.5790000000,299.5149540000,299.5282290000,299.5059510000,299.3562930000,296.8164980000
2.5799999200,299.5188600000,299.5321350000,299.5098570000,299.3601380000,296.8188170000
2.5810000900,299.5227660000,299.5360720000,299.5137630000,299.3639830000,296.8211670000
2.5820000200,299.5266720000,299.5399780000,299.5176700000,299.3678280000,296.8234860000
2.5829999400,299.5305790000,299.5438840000,299.5215760000,299.3716740000,296.8258360000
2.5840001100,299.5344850000,299.5477910000,299.5255130000,299.3754880000,296.8281560000
2.5850000400,299.5383610000,299.5516970000,299.5294190000,299.3793330000,296.8304750000
2.5859999700,299.5422670000,299.5556340000,299.5333250000,299.3831790000,296.8328250000
2.5869998900,299.5461730000,299.5595400000,299.5372310000,299.3870240000,296.8351440000
2.5880000600,299.5500790000,299.5634460000,299.5411380000,299.3908690000,296.8374940000
2.5889999900,299.5539550000,299.5673520000,299.5450440000,299.3946840000,296.8398130000
2.5899999100,299.5578610000,299.5712590000,299.5489500000,299.3985290000,296.8421330000
2.5910000800,299.5617680000,299.5751650000,299.5528560000,299.4023740000,296.8444820000
2.5920000100,299.5656740000,299.5790710000,299.5567630000,299.4061890000,296.8468020000
2.5929999400,299.5695500000,299.5829770000,299.5606690000,299.4100340000,296.8491210000
2.5940001000,299.5734560000,299.5868840000,299.5645750000,299.4138790000,296.8514710000
2.5950000300,299.5773620000,299.5907900000,299.5684810000,299.4177250000,296.8537900000
2.5959999600,299.5812380000,299.5946960000,299.5723880000,299.4215390000,296.8561100000
2.5969998800,299.5851440000,299.5986020000,299.5762940000,299.4253850000,296.8584590000
2.5980000500,299.5890500000,299.6025090000,299.5802000000,299.4291990000,296.8607790000
2.5989999800,299.5929260000,299.6064150000,299.5841060000,299.4330440000,296.8630980000
2.5999999000,299.5968320000,299.6103210000,299.5880130000,299.4368900000,296.8654170000
2.6010000700,299.6007390000,299.6142270000,299.5919190000,299.4407040000,296.8677670000
2.6020000000,299.6046140000,299.6181340000,299.5958250000,299.4445500000,296.8700870000
2.6029999300,299.6085210000,299.6220400000,299.5997310000,299.4483640000,296.8724060000
2.6040000900,299.6123960000,299.6259460000,299.6036380000,299.4522090000,296.8747560000
2.6050000200,299.6163020000,299.6298520000,299.6075440000,299.4560550000,296.8770750000
2.6059999500,299.6201780000,299.6337590000,299.6114500000,299.4598690000,296.8793950000
2.6070001100,299.6240840000,299.6376650000,299.6153260000,299.4637150000,296.8817440000
2.6080000400,299.6279600000,299.6415710000,299.6192320000,299.4675290000,296.8840640000
2.6089999700,299.6318660000,299.6454470000,299.6231380000,299.4713750000,296.8863830000
2.6099999000,299.6357730000,299.6493530000,299.6270450000,299.4751890000,296.8887020000
2.6110000600,299.6396480000,299.6532590000,299.6309510000,299.4790040000,296.8910220000
2.6119999900,299.6435550000,299.6571660000,299.6348270000,299.4828490000,296.8933720000
2.6129999200,299.6474300000,299.6610720000,299.6387330000,299.4866640000,296.8956910000
2.6140000800,299.6513060000,299.6649480000,299.6426390000,299.4905090000,296.8980100000
2.6150000100,299.6552120000,299.6688540000,299.6465450000,299.4943240000,296.9003300000
2.6159999400,299.6590880000,299.6727600000,299.6504520000,299.4981380000,296.9026490000
2.6170001000,299.6629940000,299.6766660000,299.6543270000,299.5019840000,296.9049680000
2.6180000300,299.6668700000,299.6805730000,299.6582340000,299.5057980000,296.9073180000
2.6189999600,299.6707460000,299.6844480000,299.6621400000,299.5096440000,296.9096370000
2.6199998900,299.6746520000,299.6883540000,299.6660160000,299.5134580000,296.9119570000
2.6210000500,299.6785280000,299.6922610000,299.6699220000,299.5172730000,296.9142760000
2.6219999800,299.6824040000,299.6961360000,299.6737980000,299.5210880000,296.9165950000
2.6229999100,299.6863100000,299.7000430000,299.6777040000,299.5249330000,296.9189150000
2.6240000700,299.6901860000,299.7039490000,299.6816100000,299.5287480000,296.9212650000
2.6250000000,299.6940610000,299.7078250000,299.6854860000,299.5325930000,296.9235840000
2.6259999300,299.6979370000,299.7117310000,299.6893920000,299.5364070000,296.9259030000
2.6270000900,299.7018430000,299.7156070000,299.6932980000,299.5402220000,296.9282230000
2.6280000200,299.7057190000,299.7195130000,299.6971740000,299.5440370000,296.9305420000
2.6289999500,299.7095950000,299.7234190000,299.7010800000,299.5478520000,296.9328610000
2.6300001100,299.7135010000,299.7272950000,299.7049560000,299.5516970000,296.9351810000
2.6310000400,299.7173770000,299.7312010000,299.7088620000,299.5555110000,296.9375000000
2.6319999700,299.7212520000,299.7350770000,299.7127380000,299.5593260000,296.9398190000
2.6329999000,299.7251280000,299.7389830000,299.7166440000,299.5631410000,296.9421390000
2.6340000600,299.7290040000,299.7428590000,299.7205200000,299.5669560000,296.9444580000
2.6349999900,299.7328800000,299.7467650000,299.7244260000,299.5708010000,296.9467770000
2.6359999200,299.7367550000,299.7506410000,299.7283020000,299.5746150000,296.9490970000
2.6370000800,299.7406620000,299.7545470000,299.7322080000,299.5784300000,296.9514160000
2.6380000100,299.7445370000,299.7584230000,299.7360840000,299.5822450000,296.9537350000
2.6389999400,299.7484130000,299.7623290000,299.7399900000,299.5860600000,296.9560850000
2.6400001000,299.7522890000,299.7662050000,299.7438660000,299.5898740000,296.9584050000
2.6410000300,299.7561650000,299.7701110000,299.7477420000,299.5936890000,296.9607240000
2.6419999600,299.7600400000,299.7739870000,299.7516480000,299.5975040000,296.9630430000
2.6429998900,299.7639160000,299.7778930000,299.7555240000,299.6013180000,296.9653630000
2.6440000500,299.7677920000,299.7817690000,299.7593990000,299.6051330000,296.9676820000
2.6449999800,299.7716670000,299.7856450000,299.7633060000,299.6089480000,296.9700010000
2.6459999100,299.7755740000,299.7895510000,299.7671810000,299.6127930000,296.9723210000
2.6470000700,299.7794190000,299.7934270000,299.7710570000,299.6165770000,296.9746400000
2.6480000000,299.7833250000,299.7973020000,299.7749630000,299.6203920000,296.9769290000
2.6489999300,299.7871700000,299.8012080000,299.7788390000,299.6242070000,296.9792480000
2.6500001000,299.7910460000,299.8050840000,299.7827150000,299.6280210000,296.9815670000
2.6510000200,299.7949220000,299.8089600000,299.7866210000,299.6318360000,296.9838870000
2.6519999500,299.7987980000,299.8128360000,299.7904970000,299.6356510000,296.9862060000
2.6530001200,299.8026730000,299.8167420000,299.7943730000,299.6394650000,296.9885250000
2.6540000400,299.8065490000,299.8206180000,299.7982480000,299.6432800000,296.9908450000
2.6549999700,299.8104250000,299.8245240000,299.8021550000,299.6470950000,296.9931640000
2.6559999000,299.8143010000,299.8284000000,299.8060300000,299.6509090000,296.9954830000
2.6570000600,299.8181760000,299.8322750000,299.8099060000,299.6547240000,296.9978030000
2.6579999900,299.8220520000,299.8361510000,299.8137820000,299.6585390000,297.0001220000
2.6589999200,299.8259280000,299.8400270000,299.8176570000,299.6623540000,297.0024410000
2.6600000900,299.8298030000,299.8439330000,299.8215640000,299.6661380000,297.0047610000
2.6610000100,299.8336490000,299.8478090000,299.8254390000,299.6699520000,297.0070500000
2.6619999400,299.8375240000,299.8516850000,299.8293150000,299.6737670000,297.0093690000
2.6630001100,299.8414000000,299.8555600000,299.8331910000,299.6775820000,297.0116880000
2.6640000300,299.8452760000,299.8594360000,299.8370670000,299.6813960000,297.0140080000
2.6649999600,299.8491520000,299.8633120000,299.8409420000,299.6851810000,297.0163270000
2.6659998900,299.8529970000,299.8671880000,299.8448180000,299.6889950000,297.0186460000
2.6670000600,299.8568730000,299.8710940000,299.8487240000,299.6928100000,297.0209350000
2.6679999800,299.8607480000,299.8749690000,299.8526000000,299.6966250000,297.0232850000
2.6689999100,299.8646240000,299.8788450000,299.8564450000,299.7004090000,297.0255740000
2.6700000800,299.8684690000,299.8827210000,299.8603520000,299.7042240000,297.0278930000
2.6710000000,299.8723450000,299.8865970000,299.8642270000,299.7080380000,297.0302120000
2.6719999300,299.8762210000,299.8904720000,299.8681030000,299.7118530000,297.0325320000
2.6730001000,299.8800660000,299.8943480000,299.8719790000,299.7156370000,297.0348210000
2.6740000200,299.8839420000,299.8982240000,299.8758540000,299.7194520000,297.0371400000
2.6749999500,299.8878170000,299.9021000000,299.8797300000,299.7232670000,297.0394590000
2.6760001200,299.8916630000,299.9059750000,299.8835750000,299.7270510000,297.0417790000
2.6770000500,299.8955380000,299.9098510000,299.8874820000,299.7308650000,297.0440670000
2.6779999700,299.8994140000,299.9137270000,299.8913270000,299.7346800000,297.0463870000
2.6789999000,299.9032590000,299.9176030000,299.8952330000,299.7384640000,297.0487060000
2.6800000700,299.9071350000,299.9214780000,299.8990780000,299.7422790000,297.0510250000
2.6809999900,299.9109800000,299.9253540000,299.9029540000,299.7460630000,297.0533450000
2.6819999200,299.9148560000,299.9292300000,299.9068300000,299.7498780000,297.0556340000
2.6830000900,299.9187320000,299.9330750000,299.9107060000,299.7536930000,297.0579530000
2.6840000200,299.9225770000,299.9369510000,299.9145810000,299.7574770000,297.0602720000
2.6849999400,299.9264530000,299.9408260000,299.9184570000,299.7612920000,297.0625610000
2.6860001100,299.9302980000,299.9447020000,299.9223330000,299.7650760000,297.0648800000
2.6870000400,299.9341740000,299.9485780000,299.9261780000,299.7688900000,297.0672000000
2.6879999600,299.9380190000,299.9524540000,299.9300540000,299.7726750000,297.0694890000
2.6889998900,299.9418950000,299.9563290000,299.9339290000,299.7764890000,297.0718080000
2.6900000600,299.9457400000,299.9602050000,299.9378050000,299.7802730000,297.0741270000
2.6909999800,299.9496150000,299.9640500000,299.9416810000,299.7840880000,297.0764160000
2.6919999100,299.9534610000,299.9679260000,299.9455260000,299.7878720000,297.0787350000
2.6930000800,299.9573060000,299.9718020000,299.9494020000,299.7916560000,297.0810550000
2.6940000100,299.9611820000,299.9756470000,299.9532780000,299.7954710000,297.0833740000
2.6949999300,299.9650270000,299.9795230000,299.9571530000,299.7992550000,297.0856630000
2.6960001000,299.9689030000,299.9833980000,299.9609990000,299.8030700000,297.0879820000
2.6970000300,299.9727480000,299.9872740000,299.9648740000,299.8068540000,297.0902710000
2.6979999500,299.9766240000,299.9911190000,299.9687500000,299.8106690000,297.0925900000
2.6989998800,299.9804690000,299.9949950000,299.9725950000,299.8144530000,297.0949100000
2.7000000500,299.9843140000,299.9988710000,299.9764710000,299.8182370000,297.0971980000
2.7009999800,299.9881900000,300.0027160000,299.9803470000,299.8220520000,297.0995180000
2.7019999000,299.9920350000,300.0065920000,299.9841920000,299.8258360000,297.1018070000
2.7030000700,299.9958800000,300.0104680000,299.9880680000,299.8296200000,297.1041260000
2.7040000000,299.9997250000,300.0143430000,299.9919430000,299.8334350000,297.1064450000
2.7049999200,300.0036010000,300.0181880000,299.9957890000,299.8372190000,297.1087340000
2.7060000900,300.0074460000,300.0220640000,299.9996640000,299.8410030000,297.1110530000
2.7070000200,300.0112920000,300.0259090000,300.0035100000,299.8447880000,297.1133420000
2.7079999400,300.0151370000,300.0297850000,300.0073850000,299.8486020000,297.1156620000
2.7090001100,300.0190120000,300.0336300000,300.0112300000,299.8523860000,297.1179810000
2.7100000400,300.0228580000,300.0375060000,300.0151060000,299.8561710000,297.1202700000
2.7109999700,300.0267030000,300.0413510000,300.0189510000,299.8599550000,297.1225890000
2.7119998900,300.0305480000,300.0452270000,300.0228270000,299.8637700000,297.1248780000
2.7130000600,300.0344240000,300.0491030000,300.0266720000,299.8675540000,297.1271970000
2.7139999900,300.0382690000,300.0529480000,300.0305480000,299.8713380000,297.1294860000
2.7149999100,300.0421140000,300.0568240000,300.0343930000,299.8751220000,297.1318050000
2.7160000800,300.0459590000,300.0606690000,300.0382690000,299.8789060000,297.1340940000
2.7170000100,300.0498050000,300.0645140000,300.0421140000,299.8826900000,297.1364140000
2.7179999400,300.0536500000,300.0683900000,300.0459900000,299.8865050000,297.1387020000
2.7190001000,300.0574950000,300.0722350000,300.0498350000,299.8902890000,297.1410220000
2.7200000300,300.0613400000,300.0761110000,300.0536800000,299.8940730000,297.1433110000
2.7209999600,300.0651860000,300.0799560000,300.0575560000,299.8978580000,297.1456300000
2.7219998800,300.0690310000,300.0838320000,300.0614010000,299.9016420000,297.1479190000
2.7230000500,300.0728760000,300.0876770000,300.0652470000,299.9054260000,297.1502080000
2.7239999800,300.0767520000,300.0915220000,300.0691220000,299.9092100000,297.1525270000
2.7249999000,300.0805660000,300.0953670000,300.0729680000,299.9129940000,297.1548160000
2.7260000700,300.0844420000,300.0992430000,300.0768430000,299.9167790000,297.1571350000
2.7270000000,300.0882570000,300.1030880000,300.0806880000,299.9205630000,297.1594240000
2.7279999300,300.0921330000,300.1069640000,300.0845340000,299.9243470000,297.1617430000
2.7290000900,300.0959470000,300.1108090000,300.0883790000,299.9281310000,297.1640320000
2.7300000200,300.0997920000,300.1146550000,300.0922550000,299.9319150000,297.1663510000
2.7309999500,300.1036380000,300.1185000000,300.0961000000,299.9356990000,297.1686400000
2.7320001100,300.1074830000,300.1223750000,300.0999450000,299.9394840000,297.1709290000
2.7330000400,300.1113280000,300.1262210000,300.1037900000,299.9432680000,297.1732480000
2.7339999700,300.1151730000,300.1300660000,300.1076660000,299.9470520000,297.1755370000
2.7349999000,300.1190190000,300.1339420000,300.1115110000,299.9508360000,297.1778260000
2.7360000600,300.1228640000,300.1377870000,300.1153560000,299.9546200000,297.1801450000
2.7369999900,300.1267090000,300.1416320000,300.1192020000,299.9584050000,297.1824340000
2.7379999200,300.1305540000,300.1454770000,300.1230470000,299.9621890000,297.1847530000
2.7390000800,300.1343690000,300.1493230000,300.1269230000,299.9659730000,297.1870420000
2.7400000100,300.1382140000,300.1531680000,300.1307680000,299.9697270000,297.1893310000
2.7409999400,300.1420590000,300.1570430000,300.1346130000,299.9735110000,297.1916500000
2.7420001000,300.1459050000,300.1608890000,300.1384580000,299.9772950000,297.1939390000
2.7430000300,300.1497500000,300.1647340000,300.1423030000,299.9810790000,297.1962280000
2.7439999600,300.1535950000,300.1685790000,300.1461490000,299.9848630000,297.1985170000
2.7449998900,300.1574100000,300.1724240000,300.1500240000,299.9886470000,297.2008360000
2.7460000500,300.1612550000,300.1762700000,300.1538390000,299.9924010000,297.2031250000
2.7469999800,300.1651000000,300.1801150000,300.1577150000,299.9961850000,297.2054440000
2.7479999100,300.1689150000,300.1839600000,300.1615600000,299.9999690000,297.2077330000
2.7490000700,300.1727600000,300.1878050000,300.1653750000,300.0037540000,297.2100220000
2.7500000000,300.1766050000,300.1916810000,300.1692500000,300.0075070000,297.2123110000
2.7509999300,300.1804500000,300.1954960000,300.1730960000,300.0112920000,297.2146300000
2.7520000900,300.1842650000,300.1993710000,300.1769410000,300.0150760000,297.2169190000
2.7530000200,300.1881100000,300.2031860000,300.1807860000,300.0188600000,297.2192080000
2.7539999500,300.1919250000,300.2070620000,300.1846310000,300.0226440000,297.2214970000
2.7550001100,300.1957700000,300.2108760000,300.1884460000,300.0263980000,297.2237850000
2.7560000400,300.1996150000,300.2147520000,300.1923220000,300.0301820000,297.2261050000
2.7569999700,300.2034610000,300.2185670000,300.1961360000,300.0339360000,297.2283940000
2.7579999000,300.2072750000,300.2224430000,300.1999820000,300.0377200000,297.2306820000
2.7590000600,300.2111210000,300.2262570000,300.2038270000,300.0415040000,297.2330020000
2.7599999900,300.2149350000,300.2301030000,300.2076720000,300.0452580000,297.2352910000
2.7609999200,300.2187810000,300.2339480000,300.2115170000,300.0490420000,297.2375790000
2.7620000800,300.2225950000,300.2377930000,300.2153630000,300.0527950000,297.2398680000
2.7630000100,300.2264400000,300.2416380000,300.2192080000,300.0565800000,297.2421570000
2.7639999400,300.2302550000,300.2454830000,300.2230530000,300.0603640000,297.2444460000
2.7650001000,300.2341000000,300.2493290000,300.2268980000,300.0641170000,297.2467650000
2.7660000300,300.2379150000,300.2531740000,300.2307430000,300.0679020000,297.2490540000
2.7669999600,300.2417600000,300.2569890000,300.2345580000,300.0716550000,297.2513430000
2.7679998900,300.2455750000,300.2608340000,300.2384030000,300.0754390000,297.2536320000
2.7690000500,300.2494200000,300.2646790000,300.2422490000,300.0792240000,297.2559200000
2.7699999800,300.2532350000,300.2685240000,300.2460940000,300.0829770000,297.2582090000
2.7709999100,300.2570800000,300.2723690000,300.2499080000,300.0867610000,297.2605290000
2.7720000700,300.2608950000,300.2762150000,300.2537540000,300.0905150000,297.2628170000
2.7730000000,300.2647400000,300.2800290000,300.2575990000,300.0942690000,297.2651060000
2.7739999300,300.2685550000,300.2838750000,300.2614440000,300.0980530000,297.2673950000
2.7750001000,300.2723690000,300.2877200000,300.2652590000,300.1018070000,297.2696840000
2.7760000200,300.2762150000,300.2915650000,300.2691040000,300.1055910000,297.2719730000
2.7769999500,300.2800290000,300.2953800000,300.2729490000,300.1093440000,297.2742610000
2.7780001200,300.2838750000,300.2992250000,300.2767940000,300.1131290000,297.2765500000
2.7790000400,300.2876890000,300.3030400000,300.2806090000,300.1168820000,297.2788390000
2.7799999700,300.2915040000,300.3068850000,300.2844540000,300.1206360000,297.2811280000
2.7809999000,300.2953190000,300.3107300000,300.2882690000,300.1244200000,297.2834470000
2.7820000600,300.2991640000,300.3145750000,300.2921140000,300.1281740000,297.2857360000
2.7829999900,300.3029790000,300.3183900000,300.2959590000,300.1319270000,297.2880250000
2.7839999200,300.3067930000,300.3222350000,300.2997740000,300.1357120000,297.2903140000
2.7850000900,300.3106380000,300.3260500000,300.3036190000,300.1394650000,297.2926030000
2.7860000100,300.3144530000,300.3298950000,300.3074650000,300.1432500000,297.2948910000
2.7869999400,300.3182680000,300.3337400000,300.3112790000,300.1470030000,297.2971800000
2.7880001100,300.3220830000,300.3375550000,300.3151250000,300.1507570000,297.2994690000
2.7890000300,300.3258970000,300.3414000000,300.3189390000,300.1545100000,297.3017580000
2.7899999600,300.3297420000,300.3452150000,300.3227840000,300.1582950000,297.3040470000
2.7909998900,300.3335570000,300.3490600000,300.3265990000,300.1620480000,297.3063350000
2.7920000600,300.3373720000,300.3528750000,300.3304440000,300.1658020000,297.3086240000
2.7929999800,300.3411870000,300.3567200000,300.3342590000,300.1695560000,297.3109130000
2.7939999100,300.3450010000,300.3605350000,300.3381040000,300.1733400000,297.3132020000
2.7950000800,300.3488160000,300.3643800000,300.3419190000,300.1770940000,297.3154910000
2.7960000000,300.3526610000,300.3681950000,300.3457640000,300.1808470000,297.3177800000
2.7969999300,300.3564760000,300.3720400000,300.3495790000,300.1846010000,297.3200680000
2.7980001000,300.3602910000,300.3758540000,300.3533940000,300.1883850000,297.3223570000
2.7990000200,300.3641050000,300.3797000000,300.3572390000,300.1921390000,297.3246460000
2.7999999500,300.3679200000,300.3835140000,300.3610530000,300.1958920000,297.3269350000
2.8010001200,300.3717350000,300.3873290000,300.3648990000,300.1996460000,297.3292240000
2.8020000500,300.3755490000,300.3911740000,300.3687130000,300.2034000000,297.3315120000
2.8029999700,300.3793640000,300.3949890000,300.3725280000,300.2071530000,297.3338010000
2.8039999000,300.3831790000,300.3988340000,300.3763730000,300.2109070000,297.3360600000
2.8050000700,300.3869930000,300.4026490000,300.3801880000,300.2146610000,297.3383480000
2.8059999900,300.3908080000,300.4064640000,300.3840030000,300.2184140000,297.3406370000
2.8069999200,300.3946230000,300.4103090000,300.3878480000,300.2221680000,297.3429260000
2.8080000900,300.3984380000,300.4141240000,300.3916630000,300.2259220000,297.3452150000
2.8090000200,300.4022520000,300.4179380000,300.3954770000,300.2296750000,297.3475040000
2.8099999400,300.4060670000,300.4217830000,300.3993230000,300.2334290000,297.3497920000
2.8110001100,300.4098820000,300.4255980000,300.4031370000,300.2372130000,297.3520810000
2.8120000400,300.4136960000,300.4294130000,300.4069520000,300.2409360000,297.3543700000
2.8129999600,300.4175110000,300.4332280000,300.4107670000,300.2446900000,297.3566280000
2.8139998900,300.4213260000,300.4370730000,300.4146120000,300.2484740000,297.3589170000
2.8150000600,300.4251400000,300.4408870000,300.4184270000,300.2521970000,297.3612060000
2.8159999800,300.4289550000,300.4447020000,300.4222410000,300.2559510000,297.3634950000
2.8169999100,300.4327390000,300.4485170000,300.4260560000,300.2597350000,297.3657840000
2.8180000800,300.4365540000,300.4523620000,300.4298710000,300.2634580000,297.3680730000
2.8190000100,300.4403690000,300.4561770000,300.4337160000,300.2672120000,297.3703310000
2.8199999300,300.4441830000,300.4599910000,300.4375310000,300.2709660000,297.3726200000
2.8210001000,300.4479980000,300.4638060000,300.4413450000,300.2747190000,297.3749080000
2.8220000300,300.4518130000,300.4676210000,300.4451600000,300.2784730000,297.3771970000
2.8229999500,300.4555970000,300.4714360000,300.4490050000,300.2822270000,297.3794860000
2.8239998800,300.4594120000,300.4752810000,300.4528200000,300.2859800000,297.3817750000
2.8250000500,300.4632260000,300.4790950000,300.4566350000,300.2897340000,297.3840330000
2.8259999800,300.4670410000,300.4829100000,300.4604490000,300.2934570000,297.3863220000
2.8269999000,300.4708250000,300.4867250000,300.4642640000,300.2972110000,297.3886110000
2.8280000700,300.4746400000,300.4905400000,300.4680790000,300.3009640000,297.3909000000
2.8290000000,300.4784550000,300.4943850000,300.4718930000,300.3047180000,297.3931580000
2.8299999200,300.4822690000,300.4981690000,300.4757080000,300.3084720000,297.3954470000
2.8310000900,300.4860530000,300.5020140000,300.4795230000,300.3122250000,297.3977360000
2.8320000200,300.4898680000,300.5058290000,300.4833370000,300.3159790000,297.4000240000
2.8329999400,300.4936830000,300.5096440000,300.4871520000,300.3197020000,297.4022830000
2.8340001100,300.4974670000,300.5134580000,300.4909670000,300.3234560000,297.4045720000
2.8350000400,300.5012820000,300.5172730000,300.4948120000,300.3272090000,297.4068600000
2.8359999700,300.5050660000,300.5210880000,300.4985960000,300.3309630000,297.4091190000
2.8369998900,300.5088810000,300.5249020000,300.5024410000,300.3346860000,297.4114070000
2.8380000600,300.5126950000,300.5287170000,300.5062260000,300.3384400000,297.4136960000
2.8389999900,300.5164790000,300.5325320000,300.5100400000,300.3421940000,297.4159850000
2.8399999100,300.5202940000,300.5363460000,300.5138550000,300.3459470000,297.4182430000
2.8410000800,300.5240780000,300.5401610000,300.5176700000,300.3496700000,297.4205320000
2.8420000100,300.5278930000,300.5439450000,300.5214840000,300.3534240000,297.4228210000
2.8429999400,300.5317080000,300.5477910000,300.5252990000,300.3571780000,297.4250790000
2.8440001000,300.5354920000,300.5516050000,300.5291140000,300.3609310000,297.4273680000
2.8450000300,300.5393070000,300.5553890000,300.5329280000,300.3646550000,297.4296570000
2.8459999600,300.5430910000,300.5592040000,300.5367430000,300.3684080000,297.4319150000
2.8469998800,300.5468750000,300.5630190000,300.5405580000,300.3721310000,297.4342040000
2.8480000500,300.5506900000,300.5668330000,300.5443730000,300.3758850000,297.4364930000
2.8489999800,300.5545040000,300.5706480000,300.5481870000,300.3796390000,297.4387510000
2.8499999000,300.5582890000,300.5744630000,300.5520020000,300.3833620000,297.4410400000
2.8510000700,300.5621030000,300.5782470000,300.5557860000,300.3871150000,297.4433290000
2.8520000000,300.5658870000,300.5820620000,300.5596010000,300.3908390000,297.4455870000
2.8529999300,300.5696720000,300.5858760000,300.5634160000,300.3945920000,297.4478760000
2.8540000900,300.5734860000,300.5896910000,300.5672300000,300.3983150000,297.4501650000
2.8550000200,300.5772710000,300.5935060000,300.5710450000,300.4020690000,297.4524230000
2.8559999500,300.5810850000,300.5972900000,300.5748290000,300.4058230000,297.4547120000
2.8570001100,300.5848690000,300.6011050000,300.5786440000,300.4095460000,297.4569700000
2.8580000400,300.5886540000,300.6049190000,300.5824580000,300.4133000000,297.4592590000
2.8589999700,300.5924680000,300.6087340000,300.5862730000,300.4170230000,297.4615170000
2.8599999000,300.5962520000,300.6125180000,300.5900570000,300.4207760000,297.4638060000
2.8610000600,300.6000370000,300.6163330000,300.5938720000,300.4245000000,297.4660950000
2.8619999900,300.6038510000,300.6201480000,300.5976870000,300.4282530000,297.4683530000
2.8629999200,300.6076350000,300.6239620000,300.6014710000,300.4319760000,297.4706420000
2.8640000800,300.6114200000,300.6277470000,300.6052860000,300.4357300000,297.4729000000
2.8650000100,300.6152340000,300.6315610000,300.6091000000,300.4394530000,297.4751890000
2.8659999400,300.6190190000,300.6353450000,300.6129150000,300.4431760000,297.4774480000
