Time [ s ],Monitor Point: Coil12 X0 Z0089 (Temperature) [ K ]
3.4400000600,296.6701660000
3.4409999800,296.6709590000
3.4419999100,296.6717830000
3.4430000800,296.6725770000
3.4440000100,296.6733700000
3.4449999300,296.6741940000
3.4460001000,296.6749880000
3.4470000300,296.6757810000
3.4479999500,296.6765750000
3.4489998800,296.6773680000
3.4500000500,296.6781920000
3.4509999800,296.6789860000
3.4519999000,296.6797790000
3.4530000700,296.6805730000
3.4540000000,296.6813660000
3.4549999200,296.6821900000
3.4560000900,296.6829830000
3.4570000200,296.6837770000
3.4579999400,296.6845700000
3.4590001100,296.6853940000
3.4600000400,296.6861880000
3.4609999700,296.6869810000
3.4619998900,296.6877750000
3.4630000600,296.6885680000
3.4639999900,296.6893620000
3.4649999100,296.6901550000
3.4660000800,296.6909790000
3.4670000100,296.6917720000
3.4679999400,296.6925660000
3.4690001000,296.6933590000
3.4700000300,296.6941530000
3.4709999600,296.6949460000
3.4719998800,296.6957700000
3.4730000500,296.6965640000
3.4739999800,296.6973570000
3.4749999000,296.6981510000
3.4760000700,296.6989440000
3.4770000000,296.6997380000
3.4779999300,296.7005620000
3.4790000900,296.7013550000
3.4800000200,296.7021480000
3.4809999500,296.7029420000
3.4820001100,296.7037350000
3.4830000400,296.7045290000
3.4839999700,296.7053220000
3.4849999000,296.7061160000
3.4860000600,296.7069090000
3.4869999900,296.7077330000
3.4879999200,296.7084960000
3.4890000800,296.7093200000
3.4900000100,296.7101140000
3.4909999400,296.7109070000
3.4920001000,296.7117000000
3.4930000300,296.7124940000
3.4939999600,296.7132870000
3.4949998900,296.7140810000
3.4960000500,296.7148740000
3.4969999800,296.7156680000
3.4979999100,296.7164610000
3.4990000700,296.7172550000
3.5000000000,296.7180480000
3.5009999300,296.7188420000
3.5020000900,296.7196350000
3.5030000200,296.7204280000
3.5039999500,296.7212520000
3.5050001100,296.7220150000
3.5060000400,296.7228090000
3.5069999700,296.7236330000
3.5079999000,296.7243960000
3.5090000600,296.7252200000
3.5099999900,296.7260130000
3.5109999200,296.7267760000
3.5120000800,296.7276000000
3.5130000100,296.7283940000
3.5139999400,296.7291560000
3.5150001000,296.7299800000
3.5160000300,296.7307740000
3.5169999600,296.7315370000
3.5179998900,296.7323610000
3.5190000500,296.7331540000
3.5199999800,296.7339170000
3.5209999100,296.7347110000
3.5220000700,296.7355350000
3.5230000000,296.7362980000
3.5239999300,296.7370910000
3.5250001000,296.7378850000
3.5260000200,296.7386780000
3.5269999500,296.7394710000
3.5280001200,296.7402650000
3.5290000400,296.7410580000
3.5299999700,296.7418520000
3.5309999000,296.7426450000
3.5320000600,296.7434390000
3.5329999900,296.7442320000
3.5339999200,296.7450260000
3.5350000900,296.7458190000
3.5360000100,296.7466130000
3.5369999400,296.7473750000
3.5380001100,296.7481690000
3.5390000300,296.7489620000
3.5399999600,296.7497560000
3.5409998900,296.7505490000
3.5420000600,296.7513430000
3.5429999800,296.7521360000
3.5439999100,296.7529300000
3.5450000800,296.7537230000
3.5460000000,296.7544860000
3.5469999300,296.7552800000
3.5480001000,296.7560730000
3.5490000200,296.7568660000
3.5499999500,296.7576600000
3.5510001200,296.7584530000
3.5520000500,296.7592470000
3.5529999700,296.7600100000
3.5539999000,296.7608030000
3.5550000700,296.7615970000
3.5559999900,296.7623900000
3.5569999200,296.7631840000
3.5580000900,296.7639770000
3.5590000200,296.7647710000
3.5599999400,296.7655330000
3.5610001100,296.7663270000
3.5620000400,296.7671200000
3.5629999600,296.7679140000
3.5639998900,296.7687070000
3.5650000600,296.7694700000
3.5659999800,296.7702640000
3.5669999100,296.7710570000
3.5680000800,296.7718510000
3.5690000100,296.7726440000
3.5699999300,296.7734070000
3.5710001000,296.7742000000
3.5720000300,296.7749940000
3.5729999500,296.7757870000
3.5739998800,296.7765810000
3.5750000500,296.7773440000
3.5759999800,296.7781370000
3.5769999000,296.7789310000
3.5780000700,296.7797240000
3.5790000000,296.7804870000
3.5799999200,296.7812810000
3.5810000900,296.7820740000
3.5820000200,296.7828670000
3.5829999400,296.7836300000
3.5840001100,296.7844240000
3.5850000400,296.7852170000
3.5859999700,296.7860110000
3.5869998900,296.7867740000
3.5880000600,296.7875670000
3.5889999900,296.7883610000
3.5899999100,296.7891540000
3.5910000800,296.7899170000
3.5920000100,296.7907100000
3.5929999400,296.7915040000
3.5940001000,296.7922670000
3.5950000300,296.7930600000
3.5959999600,296.7938540000
3.5969998800,296.7946170000
3.5980000500,296.7954100000
3.5989999800,296.7962040000
3.5999999000,296.7969670000
3.6010000700,296.7977600000
3.6020000000,296.7985530000
3.6029999300,296.7993160000
3.6040000900,296.8001100000
3.6050000200,296.8009030000
3.6059999500,296.8016660000
3.6070001100,296.8024600000
3.6080000400,296.8032530000
3.6089999700,296.8040160000
3.6099999000,296.8048100000
3.6110000600,296.8056030000
3.6119999900,296.8063660000
3.6129999200,296.8071590000
3.6140000800,296.8079530000
3.6150000100,296.8087160000
3.6159999400,296.8095090000
3.6170001000,296.8103030000
3.6180000300,296.8110660000
3.6189999600,296.8118590000
3.6199998900,296.8126530000
3.6210000500,296.8134160000
3.6219999800,296.8142090000
3.6229999100,296.8149720000
3.6240000700,296.8157650000
3.6250000000,296.8165280000
3.6259999300,296.8173220000
3.6270000900,296.8181150000
3.6280000200,296.8188780000
3.6289999500,296.8196720000
3.6300001100,296.8204650000
3.6310000400,296.8212280000
3.6319999700,296.8220210000
3.6329999000,296.8227840000
3.6340000600,296.8235780000
3.6349999900,296.8243410000
3.6359999200,296.8251340000
3.6370000800,296.8258970000
3.6380000100,296.8266910000
3.6389999400,296.8274840000
3.6400001000,296.8282470000
3.6410000300,296.8290100000
3.6419999600,296.8298030000
3.6429998900,296.8305660000
3.6440000500,296.8313600000
3.6449999800,296.8321530000
3.6459999100,296.8329160000
3.6470000700,296.8337100000
3.6480000000,296.8344730000
3.6489999300,296.8352660000
3.6500001000,296.8360290000
3.6510000200,296.8368230000
3.6519999500,296.8375850000
3.6530001200,296.8383790000
3.6540000400,296.8391420000
3.6549999700,296.8399050000
3.6559999000,296.8406980000
3.6570000600,296.8414920000
3.6579999900,296.8422550000
3.6589999200,296.8430180000
3.6600000900,296.8438110000
3.6610000100,296.8446040000
3.6619999400,296.8453670000
3.6630001100,296.8461300000
3.6640000300,296.8469240000
3.6649999600,296.8476870000
3.6659998900,296.8484800000
3.6670000600,296.8492430000
3.6679999800,296.8500370000
3.6689999100,296.8508000000
3.6700000800,296.8515930000
3.6710000000,296.8523560000
3.6719999300,296.8531190000
3.6730001000,296.8539120000
3.6740000200,296.8546750000
3.6749999500,296.8554690000
3.6760001200,296.8562320000
3.6770000500,296.8570250000
3.6779999700,296.8577880000
3.6789999000,296.8585510000
3.6800000700,296.8593440000
3.6809999900,296.8601070000
3.6819999200,296.8608700000
3.6830000900,296.8616640000
3.6840000200,296.8624270000
3.6849999400,296.8632200000
3.6860001100,296.8639830000
3.6870000400,296.8647460000
3.6879999600,296.8655400000
3.6889998900,296.8663020000
3.6900000600,296.8670650000
3.6909999800,296.8678590000
3.6919999100,296.8686220000
3.6930000800,296.8693850000
3.6940000100,296.8701780000
3.6949999300,296.8709410000
3.6960001000,296.8717350000
3.6970000300,296.8724980000
3.6979999500,296.8732600000
3.6989998800,296.8740540000
3.7000000500,296.8748170000
3.7009999800,296.8755800000
3.7019999000,296.8763730000
3.7030000700,296.8771360000
3.7040000000,296.8778990000
3.7049999200,296.8786930000
3.7060000900,296.8794560000
3.7070000200,296.8802190000
3.7079999400,296.8809810000
3.7090001100,296.8817750000
3.7100000400,296.8825380000
3.7109999700,296.8833010000
3.7119998900,296.8840940000
3.7130000600,296.8848570000
3.7139999900,296.8856200000
3.7149999100,296.8864140000
3.7160000800,296.8871770000
3.7170000100,296.8879390000
3.7179999400,296.8887020000
3.7190001000,296.8894650000
3.7200000300,296.8902590000
3.7209999600,296.8910220000
3.7219998800,296.8917850000
3.7230000500,296.8925480000
3.7239999800,296.8933410000
3.7249999000,296.8941040000
3.7260000700,296.8948670000
3.7270000000,296.8956300000
3.7279999300,296.8964230000
3.7290000900,296.8971860000
3.7300000200,296.8979490000
3.7309999500,296.8987120000
3.7320001100,296.8994750000
3.7330000400,296.9002690000
3.7339999700,296.9010310000
3.7349999000,296.9017940000
3.7360000600,296.9025570000
3.7369999900,296.9033510000
3.7379999200,296.9041140000
3.7390000800,296.9048770000
3.7400000100,296.9056400000
3.7409999400,296.9064030000
3.7420001000,296.9071660000
3.7430000300,296.9079590000
3.7439999600,296.9087220000
3.7449998900,296.9094850000
3.7460000500,296.9102480000
3.7469999800,296.9110110000
3.7479999100,296.9118040000
3.7490000700,296.9125670000
3.7500000000,296.9133300000
3.7509999300,296.9140930000
3.7520000900,296.9148560000
3.7530000200,296.9156190000
3.7539999500,296.9163820000
3.7550001100,296.9171450000
3.7560000400,296.9179380000
3.7569999700,296.9187010000
3.7579999000,296.9194640000
3.7590000600,296.9202270000
3.7599999900,296.9209900000
3.7609999200,296.9217530000
3.7620000800,296.9225160000
3.7630000100,296.9232790000
3.7639999400,296.9240720000
3.7650001000,296.9248350000
3.7660000300,296.9255980000
3.7669999600,296.9263610000
3.7679998900,296.9271240000
3.7690000500,296.9278870000
3.7699999800,296.9286500000
3.7709999100,296.9294130000
3.7720000700,296.9301760000
3.7730000000,296.9309390000
3.7739999300,296.9317020000
3.7750001000,296.9324950000
3.7760000200,296.9332280000
3.7769999500,296.9340210000
3.7780001200,296.9347840000
3.7790000400,296.9355470000
3.7799999700,296.9363100000
3.7809999000,296.9370730000
3.7820000600,296.9378360000
3.7829999900,296.9385990000
3.7839999200,296.9393620000
3.7850000900,296.9401250000
3.7860000100,296.9408870000
3.7869999400,296.9416500000
3.7880001100,296.9424130000
3.7890000300,296.9431760000
3.7899999600,296.9439390000
3.7909998900,296.9447020000
3.7920000600,296.9454650000
3.7929999800,296.9462280000
3.7939999100,296.9469910000
3.7950000800,296.9477540000
3.7960000000,296.9485170000
3.7969999300,296.9492800000
3.7980001000,296.9500430000
3.7990000200,296.9508060000
3.7999999500,296.9515690000
3.8010001200,296.9523320000
3.8020000500,296.9530940000
3.8029999700,296.9538570000
3.8039999000,296.9546200000
3.8050000700,296.9553830000
3.8059999900,296.9561460000
3.8069999200,296.9569090000
3.8080000900,296.9576720000
3.8090000200,296.9584350000
3.8099999400,296.9591980000
3.8110001100,296.9599610000
3.8120000400,296.9607240000
3.8129999600,296.9614560000
3.8139998900,296.9622190000
3.8150000600,296.9629820000
3.8159999800,296.9637450000
3.8169999100,296.9645080000
3.8180000800,296.9652710000
3.8190000100,296.9660340000
3.8199999300,296.9667970000
3.8210001000,296.9675600000
3.8220000300,296.9683230000
3.8229999500,296.9690550000
3.8239998800,296.9698180000
3.8250000500,296.9705810000
3.8259999800,296.9713440000
3.8269999000,296.9721070000
3.8280000700,296.9728700000
3.8290000000,296.9736330000
3.8299999200,296.9743960000
3.8310000900,296.9751590000
3.8320000200,296.9759220000
3.8329999400,296.9766850000
3.8340001100,296.9774170000
3.8350000400,296.9781800000
3.8359999700,296.9789430000
3.8369998900,296.9797060000
3.8380000600,296.9804690000
3.8389999900,296.9812320000
3.8399999100,296.9819950000
3.8410000800,296.9827270000
3.8420000100,296.9834900000
3.8429999400,296.9842530000
3.8440001000,296.9850160000
3.8450000300,296.9857480000
3.8459999600,296.9865110000
3.8469998800,296.9872740000
3.8480000500,296.9880370000
3.8489999800,296.9888000000
3.8499999000,296.9895630000
3.8510000700,296.9902950000
3.8520000000,296.9910580000
3.8529999300,296.9918210000
3.8540000900,296.9925840000
3.8550000200,296.9933170000
3.8559999500,296.9940800000
3.8570001100,296.9948430000
3.8580000400,296.9956050000
3.8589999700,296.9963680000
3.8599999000,296.9971310000
3.8610000600,296.9978640000
3.8619999900,296.9986270000
3.8629999200,296.9993900000
3.8640000800,297.0001530000
3.8650000100,297.0008850000
3.8659999400,297.0016480000
3.8670001000,297.0024110000
3.8680000300,297.0031740000
3.8689999600,297.0039060000
3.8699998900,297.0046690000
3.8710000500,297.0054320000
3.8719999800,297.0061950000
3.8729999100,297.0069270000
3.8740000700,297.0076900000
3.8750000000,297.0084530000
3.8759999300,297.0091860000
3.8770000900,297.0099490000
3.8780000200,297.0107120000
3.8789999500,297.0114750000
3.8800001100,297.0122070000
3.8810000400,297.0129700000
3.8819999700,297.0137330000
3.8829999000,297.0144650000
3.8840000600,297.0152280000
3.8849999900,297.0159910000
3.8859999200,297.0167540000
3.8870000800,297.0174870000
3.8880000100,297.0182500000
3.8889999400,297.0189820000
3.8900001000,297.0197450000
3.8910000300,297.0205080000
3.8919999600,297.0212400000
3.8929998900,297.0220030000
3.8940000500,297.0227660000
3.8949999800,297.0234990000
3.8959999100,297.0242610000
3.8970000700,297.0250240000
3.8980000000,297.0257570000
3.8989999300,297.0265200000
3.9000001000,297.0272830000
3.9010000200,297.0280150000
3.9019999500,297.0287780000
3.9030001200,297.0295410000
3.9040000400,297.0302730000
3.9049999700,297.0310360000
3.9059999000,297.0317690000
3.9070000600,297.0325320000
3.9079999900,297.0332950000
3.9089999200,297.0340270000
3.9100000900,297.0347900000
3.9110000100,297.0355220000
3.9119999400,297.0362850000
3.9130001100,297.0370180000
3.9140000300,297.0377810000
3.9149999600,297.0385440000
3.9159998900,297.0392760000
3.9170000600,297.0400390000
3.9179999800,297.0408020000
3.9189999100,297.0415340000
3.9200000800,297.0422670000
3.9210000000,297.0430300000
3.9219999300,297.0437930000
3.9230001000,297.0445250000
3.9240000200,297.0452880000
3.9249999500,297.0460210000
3.9260001200,297.0467830000
3.9270000500,297.0475160000
3.9279999700,297.0482790000
3.9289999000,297.0490420000
3.9300000700,297.0497740000
3.9309999900,297.0505370000
3.9319999200,297.0512700000
3.9330000900,297.0520320000
3.9340000200,297.0527650000
3.9349999400,297.0535280000
3.9360001100,297.0542600000
3.9370000400,297.0550230000
3.9379999600,297.0557560000
3.9389998900,297.0565190000
3.9400000600,297.0572510000
3.9409999800,297.0580140000
3.9419999100,297.0587460000
3.9430000800,297.0595090000
3.9440000100,297.0602420000
3.9449999300,297.0610050000
3.9460001000,297.0617370000
3.9470000300,297.0625000000
3.9479999500,297.0632320000
3.9489998800,297.0639650000
3.9500000500,297.0647280000
3.9509999800,297.0654600000
3.9519999000,297.0662230000
3.9530000700,297.0669560000
3.9540000000,297.0677190000
3.9549999200,297.0684510000
3.9560000900,297.0692140000
3.9570000200,297.0699460000
3.9579999400,297.0707090000
3.9590001100,297.0714420000
3.9600000400,297.0722050000
3.9609999700,297.0729370000
3.9619998900,297.0736690000
3.9630000600,297.0744320000
3.9639999900,297.0751650000
3.9649999100,297.0758970000
3.9660000800,297.0766600000
3.9670000100,297.0773930000
3.9679999400,297.0781560000
3.9690001000,297.0788880000
3.9700000300,297.0796510000
3.9709999600,297.0803830000
3.9719998800,297.0811160000
3.9730000500,297.0818790000
3.9739999800,297.0826110000
3.9749999000,297.0833740000
3.9760000700,297.0841060000
3.9770000000,297.0848390000
3.9779999300,297.0856020000
3.9790000900,297.0863340000
3.9800000200,297.0870670000
3.9809999500,297.0878300000
3.9820001100,297.0885620000
3.9830000400,297.0893250000
3.9839999700,297.0900570000
3.9849999000,297.0907900000
3.9860000600,297.0915530000
3.9869999900,297.0922850000
3.9879999200,297.0930180000
3.9890000800,297.0937500000
3.9900000100,297.0945130000
3.9909999400,297.0952450000
3.9920001000,297.0959780000
3.9930000300,297.0967410000
3.9939999600,297.0974730000
