Time [s],Monitor Point: Mouthpiece1mm0mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm1mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm2mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm3mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm4mmTempX0YZ (Temperature) [K]
9.5034999800,323.2821660000,322.6146850000,318.0522460000,310.2371220000,299.7536930000
9.5059995700,323.2885130000,322.6208800000,318.0575260000,310.2407530000,299.7551270000
9.5085001000,323.2948610000,322.6271060000,318.0628050000,310.2443850000,299.7565310000
9.5109996800,323.3012080000,322.6333010000,318.0680540000,310.2479860000,299.7579650000
9.5135002100,323.3075560000,322.6395260000,318.0733340000,310.2516170000,299.7593690000
9.5159997900,323.3139040000,322.6457210000,318.0785830000,310.2552490000,299.7608030000
9.5185003300,323.3202210000,322.6519170000,318.0838620000,310.2588810000,299.7622070000
9.5209999100,323.3265690000,322.6581420000,318.0891110000,310.2625120000,299.7636410000
9.5235004400,323.3329160000,322.6643370000,318.0943600000,310.2661440000,299.7650450000
9.5260000200,323.3392640000,322.6705320000,318.0996400000,310.2697750000,299.7664490000
9.5284996000,323.3455810000,322.6767270000,318.1048890000,310.2733760000,299.7678830000
9.5310001400,323.3519290000,322.6829220000,318.1101380000,310.2770080000,299.7692870000
9.5334997200,323.3582460000,322.6891170000,318.1153870000,310.2806400000,299.7707210000
9.5360002500,323.3645940000,322.6953430000,318.1206670000,310.2842710000,299.7721250000
9.5384998300,323.3709110000,322.7015080000,318.1259160000,310.2879030000,299.7735290000
9.5410003700,323.3772280000,322.7077330000,318.1311650000,310.2915040000,299.7749630000
9.5434999500,323.3835750000,322.7138980000,318.1364140000,310.2951350000,299.7763670000
9.5459995300,323.3898930000,322.7200930000,318.1416630000,310.2987370000,299.7777710000
9.5485000600,323.3962400000,322.7262880000,318.1469120000,310.3023680000,299.7792050000
9.5509996400,323.4025570000,322.7324830000,318.1521610000,310.3060000000,299.7806090000
9.5535001800,323.4088750000,322.7386780000,318.1574100000,310.3096010000,299.7820130000
9.5559997600,323.4151920000,322.7448730000,318.1626590000,310.3132320000,299.7834470000
9.5585002900,323.4215090000,322.7510380000,318.1679080000,310.3168330000,299.7848510000
9.5609998700,323.4278260000,322.7572330000,318.1731570000,310.3204650000,299.7862550000
9.5635004000,323.4341740000,322.7634280000,318.1784060000,310.3240660000,299.7876590000
9.5659999800,323.4404910000,322.7695920000,318.1836550000,310.3276980000,299.7890930000
9.5684995700,323.4468080000,322.7757870000,318.1889040000,310.3312990000,299.7904970000
9.5710001000,323.4531250000,322.7819520000,318.1941530000,310.3349300000,299.7919010000
9.5734996800,323.4594420000,322.7881470000,318.1993710000,310.3385310000,299.7933350000
9.5760002100,323.4657290000,322.7943120000,318.2046200000,310.3421630000,299.7947390000
9.5784997900,323.4720460000,322.8005070000,318.2098690000,310.3457640000,299.7961430000
9.5810003300,323.4783630000,322.8066710000,318.2150880000,310.3493650000,299.7975460000
9.5834999100,323.4846800000,322.8128360000,318.2203370000,310.3529660000,299.7989500000
9.5860004400,323.4909970000,322.8190310000,318.2255550000,310.3565980000,299.8003850000
9.5885000200,323.4972840000,322.8251950000,318.2308040000,310.3601990000,299.8017880000
9.5909996000,323.5036010000,322.8313600000,318.2360530000,310.3638000000,299.8031920000
9.5935001400,323.5099180000,322.8375550000,318.2412720000,310.3674320000,299.8045960000
9.5959997200,323.5162050000,322.8437190000,318.2465210000,310.3710330000,299.8060000000
9.5985002500,323.5225220000,322.8498840000,318.2517400000,310.3746340000,299.8074340000
9.6009998300,323.5288090000,322.8560490000,318.2569580000,310.3782350000,299.8088380000
9.6035003700,323.5351260000,322.8622130000,318.2622070000,310.3818360000,299.8102420000
9.6059999500,323.5414120000,322.8683780000,318.2674260000,310.3854370000,299.8116460000
9.6084995300,323.5477290000,322.8745420000,318.2726750000,310.3890380000,299.8130490000
9.6110000600,323.5540160000,322.8807070000,318.2778930000,310.3926390000,299.8144530000
9.6134996400,323.5603030000,322.8868710000,318.2831120000,310.3962710000,299.8158570000
9.6160001800,323.5665890000,322.8930050000,318.2883300000,310.3998720000,299.8172910000
9.6184997600,323.5729060000,322.8991700000,318.2935490000,310.4034730000,299.8186950000
9.6210002900,323.5791930000,322.9053340000,318.2987670000,310.4070740000,299.8200990000
9.6234998700,323.5854800000,322.9114990000,318.3039860000,310.4106750000,299.8215030000
9.6260004000,323.5917660000,322.9176640000,318.3092350000,310.4142460000,299.8229060000
9.6284999800,323.5980530000,322.9237980000,318.3144530000,310.4178470000,299.8243100000
9.6309995700,323.6043400000,322.9299620000,318.3196720000,310.4214480000,299.8257140000
9.6335001000,323.6106260000,322.9360960000,318.3248900000,310.4250490000,299.8271180000
9.6359996800,323.6169130000,322.9422610000,318.3301090000,310.4286500000,299.8285220000
9.6385002100,323.6231990000,322.9484250000,318.3353270000,310.4322510000,299.8299260000
9.6409997900,323.6294860000,322.9545590000,318.3405150000,310.4358520000,299.8313290000
9.6435003300,323.6357730000,322.9607240000,318.3457640000,310.4394530000,299.8327330000
9.6459999100,323.6420590000,322.9668580000,318.3509520000,310.4430240000,299.8341370000
9.6485004400,323.6483460000,322.9730220000,318.3561710000,310.4466250000,299.8355410000
9.6510000200,323.6546330000,322.9791560000,318.3613890000,310.4502260000,299.8369450000
9.6534996000,323.6608890000,322.9852910000,318.3666080000,310.4537960000,299.8383480000
9.6560001400,323.6671750000,322.9914550000,318.3717960000,310.4573970000,299.8397520000
9.6584997200,323.6734620000,322.9975890000,318.3770140000,310.4609990000,299.8411560000
9.6610002500,323.6797180000,323.0037230000,318.3822330000,310.4645690000,299.8425600000
9.6634998300,323.6860050000,323.0098570000,318.3874210000,310.4681700000,299.8439640000
9.6660003700,323.6922610000,323.0159910000,318.3926390000,310.4717710000,299.8453670000
9.6684999500,323.6985470000,323.0221250000,318.3978270000,310.4753420000,299.8467710000
9.6709995300,323.7048030000,323.0282590000,318.4030460000,310.4789430000,299.8481750000
9.6735000600,323.7110600000,323.0343930000,318.4082640000,310.4825130000,299.8495790000
9.6759996400,323.7173460000,323.0405270000,318.4134520000,310.4861150000,299.8509830000
9.6785001800,323.7236020000,323.0466610000,318.4186400000,310.4896850000,299.8523560000
9.6809997600,323.7298580000,323.0527950000,318.4238590000,310.4932860000,299.8537600000
9.6835002900,323.7361450000,323.0589290000,318.4290470000,310.4968570000,299.8551640000
9.6859998700,323.7424010000,323.0650630000,318.4342650000,310.5004580000,299.8565670000
9.6885004000,323.7486570000,323.0711670000,318.4394530000,310.5040280000,299.8579710000
9.6909999800,323.7549130000,323.0773010000,318.4446410000,310.5075990000,299.8593750000
9.6934995700,323.7611690000,323.0834350000,318.4498290000,310.5112000000,299.8607790000
9.6960001000,323.7674260000,323.0895690000,318.4550170000,310.5147710000,299.8621830000
9.6984996800,323.7737120000,323.0956730000,318.4602050000,310.5183720000,299.8635560000
9.7010002100,323.7799380000,323.1018070000,318.4654240000,310.5219420000,299.8649600000
9.7034997900,323.7862240000,323.1079410000,318.4706120000,310.5255130000,299.8663640000
9.7060003300,323.7924500000,323.1140440000,318.4758000000,310.5290830000,299.8677670000
9.7084999100,323.7987060000,323.1201480000,318.4809880000,310.5326840000,299.8691710000
9.7110004400,323.8049620000,323.1262820000,318.4861760000,310.5362550000,299.8705440000
9.7135000200,323.8112180000,323.1323850000,318.4913640000,310.5398250000,299.8719480000
9.7159996000,323.8174740000,323.1385190000,318.4965520000,310.5433960000,299.8733520000
9.7185001400,323.8237000000,323.1446230000,318.5017400000,310.5469670000,299.8747250000
9.7209997200,323.8299560000,323.1507260000,318.5069270000,310.5505370000,299.8761290000
9.7235002500,323.8362120000,323.1568600000,318.5121150000,310.5541080000,299.8775330000
9.7259998300,323.8424380000,323.1629640000,318.5173030000,310.5577090000,299.8789370000
9.7285003700,323.8486940000,323.1690670000,318.5224610000,310.5612790000,299.8803410000
9.7309999500,323.8549500000,323.1751710000,318.5276490000,310.5648500000,299.8817140000
9.7334995300,323.8611760000,323.1813050000,318.5328370000,310.5684200000,299.8831180000
9.7360000600,323.8674320000,323.1873780000,318.5380250000,310.5719910000,299.8845210000
9.7384996400,323.8736570000,323.1935120000,318.5431820000,310.5755620000,299.8858950000
9.7410001800,323.8798830000,323.1995850000,318.5483700000,310.5791320000,299.8872990000
9.7434997600,323.8861390000,323.2057190000,318.5535280000,310.5827030000,299.8887020000
9.7460002900,323.8923650000,323.2118230000,318.5587160000,310.5862730000,299.8900760000
9.7484998700,323.8985900000,323.2178960000,318.5639040000,310.5898130000,299.8914790000
9.7510004000,323.9048160000,323.2239990000,318.5690610000,310.5933840000,299.8928830000
9.7534999800,323.9110720000,323.2301030000,318.5742490000,310.5969540000,299.8942570000
9.7559995700,323.9172970000,323.2362060000,318.5794070000,310.6005250000,299.8956600000
9.7585001000,323.9235230000,323.2423100000,318.5845950000,310.6040950000,299.8970640000
9.7609996800,323.9297490000,323.2484130000,318.5897520000,310.6076350000,299.8984380000
9.7635002100,323.9359740000,323.2544860000,318.5949100000,310.6112060000,299.8998410000
9.7659997900,323.9422000000,323.2605900000,318.6000980000,310.6147770000,299.9012450000
9.7685003300,323.9484250000,323.2666630000,318.6052550000,310.6183470000,299.9026180000
9.7709999100,323.9546510000,323.2727660000,318.6104130000,310.6218870000,299.9040220000
9.7735004400,323.9608760000,323.2788390000,318.6155700000,310.6254580000,299.9053960000
9.7760000200,323.9671020000,323.2849430000,318.6207580000,310.6290280000,299.9067990000
9.7784996000,323.9733280000,323.2910160000,318.6259160000,310.6325680000,299.9082030000
9.7810001400,323.9795530000,323.2971190000,318.6310730000,310.6361390000,299.9095760000
9.7834997200,323.9857480000,323.3031920000,318.6362300000,310.6397090000,299.9109800000
9.7860002500,323.9919740000,323.3092960000,318.6413880000,310.6432500000,299.9123540000
9.7884998300,323.9981990000,323.3153690000,318.6465450000,310.6468200000,299.9137270000
9.7910003700,324.0043950000,323.3214420000,318.6517030000,310.6503600000,299.9151310000
9.7934999500,324.0106200000,323.3275450000,318.6568600000,310.6539310000,299.9165340000
9.7959995300,324.0168150000,323.3336180000,318.6620180000,310.6574710000,299.9179080000
9.7985000600,324.0230410000,323.3396910000,318.6671750000,310.6610410000,299.9193120000
9.8009996400,324.0292360000,323.3457640000,318.6723330000,310.6645810000,299.9206850000
9.8035001800,324.0354610000,323.3518370000,318.6774900000,310.6681520000,299.9220890000
9.8059997600,324.0416560000,323.3579100000,318.6826480000,310.6716920000,299.9234620000
9.8085002900,324.0478820000,323.3639830000,318.6878050000,310.6752320000,299.9248350000
9.8109998700,324.0540770000,323.3700560000,318.6929320000,310.6788020000,299.9262390000
9.8135004000,324.0602720000,323.3761290000,318.6980900000,310.6823430000,299.9276120000
9.8159999800,324.0664980000,323.3822020000,318.7032470000,310.6858830000,299.9290160000
9.8184995700,324.0726930000,323.3882750000,318.7084050000,310.6894530000,299.9303890000
9.8210001000,324.0788880000,323.3943480000,318.7135310000,310.6929930000,299.9317930000
9.8234996800,324.0850830000,323.4004210000,318.7186890000,310.6965330000,299.9331670000
9.8260002100,324.0912780000,323.4064940000,318.7238160000,310.7000730000,299.9345700000
9.8284997900,324.0975040000,323.4125370000,318.7289730000,310.7036440000,299.9359440000
9.8310003300,324.1036680000,323.4186100000,318.7341310000,310.7071840000,299.9373170000
9.8334999100,324.1098940000,323.4246830000,318.7392580000,310.7107240000,299.9387210000
9.8360004400,324.1160580000,323.4307250000,318.7443850000,310.7142640000,299.9400940000
9.8385000200,324.1222840000,323.4367980000,318.7495420000,310.7178040000,299.9414670000
9.8409996000,324.1284480000,323.4428410000,318.7546690000,310.7213440000,299.9428710000
9.8435001400,324.1346440000,323.4489140000,318.7598270000,310.7249150000,299.9442440000
9.8459997200,324.1408390000,323.4549560000,318.7649540000,310.7284550000,299.9456180000
9.8485002500,324.1470340000,323.4610290000,318.7700810000,310.7319950000,299.9470210000
9.8509998300,324.1531980000,323.4670720000,318.7752380000,310.7355350000,299.9483950000
9.8535003700,324.1593930000,323.4731450000,318.7803650000,310.7390750000,299.9497680000
9.8559999500,324.1655880000,323.4791870000,318.7854920000,310.7426150000,299.9511720000
9.8584995300,324.1717830000,323.4852290000,318.7906190000,310.7461550000,299.9525450000
9.8610000600,324.1779480000,323.4912720000,318.7957460000,310.7496640000,299.9539180000
9.8634996400,324.1841430000,323.4973450000,318.8009030000,310.7532040000,299.9553220000
9.8660001800,324.1903080000,323.5033870000,318.8060300000,310.7567440000,299.9566960000
9.8684997600,324.1965030000,323.5094300000,318.8111570000,310.7602840000,299.9580690000
9.8710002900,324.2026670000,323.5154720000,318.8162840000,310.7638240000,299.9594420000
9.8734998700,324.2088620000,323.5215150000,318.8214110000,310.7673650000,299.9608150000
9.8760004000,324.2150270000,323.5275570000,318.8265380000,310.7709050000,299.9622190000
9.8784999800,324.2211910000,323.5336000000,318.8316650000,310.7744140000,299.9635930000
9.8809995700,324.2273560000,323.5396420000,318.8367920000,310.7779540000,299.9649660000
9.8835001000,324.2335510000,323.5456850000,318.8418880000,310.7814940000,299.9663390000
9.8859996800,324.2397160000,323.5517270000,318.8470150000,310.7850340000,299.9677430000
9.8885002100,324.2458800000,323.5577700000,318.8521420000,310.7885440000,299.9691160000
9.8909997900,324.2520750000,323.5638120000,318.8572690000,310.7920840000,299.9704900000
9.8935003300,324.2582400000,323.5698550000,318.8623960000,310.7956240000,299.9718630000
9.8959999100,324.2644040000,323.5758670000,318.8675230000,310.7991330000,299.9732360000
9.8985004400,324.2705690000,323.5819090000,318.8726200000,310.8026730000,299.9746400000
9.9010000200,324.2767330000,323.5879520000,318.8777470000,310.8061830000,299.9760130000
9.9034996000,324.2828980000,323.5939640000,318.8828740000,310.8097230000,299.9773860000
9.9060001400,324.2890630000,323.6000060000,318.8879700000,310.8132630000,299.9787600000
9.9084997200,324.2951970000,323.6060180000,318.8930970000,310.8167720000,299.9801330000
9.9110002500,324.3013610000,323.6120610000,318.8981930000,310.8203130000,299.9815060000
9.9134998300,324.3075260000,323.6181030000,318.9033200000,310.8238220000,299.9828800000
9.9160003700,324.3136900000,323.6241150000,318.9084170000,310.8273320000,299.9842830000
9.9184999500,324.3198550000,323.6301270000,318.9135440000,310.8308720000,299.9856570000
9.9209995300,324.3259890000,323.6361690000,318.9186400000,310.8343810000,299.9870300000
9.9235000600,324.3321530000,323.6421810000,318.9237370000,310.8379210000,299.9884030000
9.9259996400,324.3383180000,323.6481930000,318.9288640000,310.8414310000,299.9897770000
9.9285001800,324.3444520000,323.6542360000,318.9339600000,310.8449400000,299.9911500000
9.9309997600,324.3506160000,323.6602480000,318.9390560000,310.8484800000,299.9925230000
9.9335002900,324.3567500000,323.6662600000,318.9441830000,310.8519900000,299.9938960000
9.9359998700,324.3629150000,323.6722720000,318.9492800000,310.8554990000,299.9952700000
9.9385004000,324.3690490000,323.6783140000,318.9543760000,310.8590390000,299.9966430000
9.9409999800,324.3752140000,323.6842960000,318.9594730000,310.8625490000,299.9980160000
9.9434995700,324.3813480000,323.6903380000,318.9645690000,310.8660580000,299.9993900000
9.9460001000,324.3874820000,323.6963500000,318.9696660000,310.8695680000,300.0007630000
9.9484996800,324.3936460000,323.7023620000,318.9747920000,310.8730770000,300.0021360000
9.9510002100,324.3997800000,323.7083740000,318.9798890000,310.8766170000,300.0035100000
9.9534997900,324.4059140000,323.7143550000,318.9849850000,310.8801270000,300.0048830000
9.9560003300,324.4120480000,323.7203670000,318.9900820000,310.8836360000,300.0062560000
9.9584999100,324.4182130000,323.7263790000,318.9951780000,310.8871460000,300.0076290000
9.9610004400,324.4243160000,323.7323910000,319.0002750000,310.8906560000,300.0090030000
9.9635000200,324.4304810000,323.7384030000,319.0053710000,310.8941650000,300.0103760000
9.9659996000,324.4366150000,323.7443850000,319.0104370000,310.8976750000,300.0117490000
9.9685001400,324.4427490000,323.7503970000,319.0155330000,310.9011840000,300.0131230000
9.9709997200,324.4488830000,323.7564090000,319.0206300000,310.9046940000,300.0144960000
9.9735002500,324.4549870000,323.7624210000,319.0257260000,310.9082030000,300.0158690000
9.9759998300,324.4611510000,323.7684020000,319.0308230000,310.9117130000,300.0172420000
9.9785003700,324.4672850000,323.7744140000,319.0358890000,310.9152220000,300.0185850000
9.9809999500,324.4733890000,323.7803960000,319.0409850000,310.9187320000,300.0199580000
9.9834995300,324.4795230000,323.7864070000,319.0460820000,310.9222410000,300.0213320000
9.9860000600,324.4856570000,323.7923890000,319.0511470000,310.9257510000,300.0227050000
9.9884996400,324.4917600000,323.7984010000,319.0562440000,310.9292600000,300.0240780000
9.9910001800,324.4978940000,323.8043820000,319.0613100000,310.9327390000,300.0254520000
9.9934997600,324.5040280000,323.8103640000,319.0664060000,310.9362490000,300.0268250000
9.9960002900,324.5101320000,323.8163450000,319.0714720000,310.9397580000,300.0281980000
9.9984998700,324.5162660000,323.8223570000,319.0765690000,310.9432680000,300.0295410000
10.0010004000,324.5223690000,323.8283390000,319.0816350000,310.9467470000,300.0309140000
10.0035000000,324.5285030000,323.8343200000,319.0867310000,310.9502560000,300.0322880000
10.0059996000,324.5346070000,323.8403020000,319.0917970000,310.9537660000,300.0336610000
10.0085001000,324.5407410000,323.8463130000,319.0968930000,310.9572750000,300.0350340000
10.0109997000,324.5468440000,323.8522950000,319.1019590000,310.9607850000,300.0363770000
10.0135002000,324.5529480000,323.8582760000,319.1070250000,310.9642640000,300.0377500000
10.0159998000,324.5590820000,323.8642580000,319.1120910000,310.9677730000,300.0391240000
10.0185003000,324.5651860000,323.8702390000,319.1171570000,310.9712520000,300.0404970000
10.0209999000,324.5712890000,323.8762210000,319.1222530000,310.9747620000,300.0418700000
10.0235004000,324.5774230000,323.8822020000,319.1273190000,310.9782410000,300.0432130000
10.0260000000,324.5834960000,323.8881530000,319.1323850000,310.9817500000,300.0445860000
10.0284996000,324.5896300000,323.8941350000,319.1374510000,310.9852290000,300.0459590000
10.0310001000,324.5957340000,323.9001160000,319.1425170000,310.9887390000,300.0473330000
10.0334997000,324.6018370000,323.9060970000,319.1475830000,310.9922180000,300.0486760000
10.0360003000,324.6079410000,323.9120480000,319.1526490000,310.9957280000,300.0500490000
10.0384998000,324.6140440000,323.9180300000,319.1577150000,310.9992070000,300.0514220000
10.0410004000,324.6201480000,323.9240110000,319.1627810000,311.0027160000,300.0527650000
10.0434999000,324.6262510000,323.9299930000,319.1678470000,311.0061950000,300.0541380000
10.0459995000,324.6323550000,323.9359440000,319.1729130000,311.0097050000,300.0555110000
10.0485001000,324.6384280000,323.9419250000,319.1779790000,311.0131840000,300.0568850000
10.0509996000,324.6445310000,323.9478760000,319.1830440000,311.0166630000,300.0582280000
10.0535002000,324.6506350000,323.9538270000,319.1881100000,311.0201420000,300.0596010000
10.0559998000,324.6567080000,323.9598080000,319.1931460000,311.0236510000,300.0609440000
10.0585003000,324.6628110000,323.9657590000,319.1982120000,311.0271300000,300.0623170000
10.0609999000,324.6689150000,323.9717410000,319.2032780000,311.0306090000,300.0636900000
10.0635004000,324.6749880000,323.9776920000,319.2083130000,311.0340880000,300.0650330000
10.0660000000,324.6810910000,323.9836430000,319.2133790000,311.0375980000,300.0664060000
10.0684996000,324.6871640000,323.9895940000,319.2184450000,311.0410770000,300.0677490000
10.0710001000,324.6932370000,323.9955440000,319.2234800000,311.0445560000,300.0691220000
10.0734997000,324.6993100000,324.0014950000,319.2285160000,311.0480350000,300.0704960000
10.0760002000,324.7053830000,324.0074160000,319.2335820000,311.0515140000,300.0718380000
10.0784998000,324.7114260000,324.0133670000,319.2386170000,311.0549930000,300.0732120000
10.0810003000,324.7174680000,324.0192870000,319.2436520000,311.0584720000,300.0745850000
10.0834999000,324.7235410000,324.0252080000,319.2486880000,311.0619510000,300.0759280000
10.0860004000,324.7295530000,324.0310970000,319.2537230000,311.0654300000,300.0773010000
10.0885000000,324.7355650000,324.0370180000,319.2587280000,311.0689090000,300.0786440000
10.0909996000,324.7416080000,324.0429080000,319.2637630000,311.0723880000,300.0800170000
10.0935001000,324.7475890000,324.0487980000,319.2687680000,311.0758360000,300.0813600000
10.0959997000,324.7536010000,324.0546570000,319.2737730000,311.0793150000,300.0827330000
10.0985003000,324.7595830000,324.0605160000,319.2787780000,311.0827940000,300.0840760000
10.1009998000,324.7655330000,324.0663760000,319.2837520000,311.0862430000,300.0854490000
10.1035004000,324.7715150000,324.0722050000,319.2887570000,311.0896910000,300.0867920000
10.1059999000,324.7774350000,324.0780330000,319.2937320000,311.0931400000,300.0881350000
10.1084995000,324.7833560000,324.0838320000,319.2986760000,311.0965880000,300.0895080000
10.1110001000,324.7892760000,324.0896300000,319.3036500000,311.1000370000,300.0908510000
10.1134996000,324.7951660000,324.0954280000,319.3085940000,311.1034850000,300.0922240000
10.1160002000,324.8010560000,324.1011960000,319.3135380000,311.1069030000,300.0935670000
10.1184998000,324.8069460000,324.1069640000,319.3184810000,311.1103520000,300.0949100000
10.1210003000,324.8128050000,324.1127010000,319.3233950000,311.1137700000,300.0962830000
10.1234999000,324.8186340000,324.1184390000,319.3283080000,311.1171880000,300.0976260000
10.1260004000,324.8244630000,324.1241460000,319.3331910000,311.1206050000,300.0989690000
10.1285000000,324.8302610000,324.1298520000,319.3380740000,311.1240230000,300.1003110000
10.1309996000,324.8360600000,324.1355290000,319.3429570000,311.1274110000,300.1016540000
10.1335001000,324.8418270000,324.1412050000,319.3478390000,311.1307980000,300.1029970000
10.1359997000,324.8475950000,324.1468510000,319.3526920000,311.1341860000,300.1043400000
10.1385002000,324.8533330000,324.1524660000,319.3575130000,311.1375730000,300.1056820000
10.1409998000,324.8590700000,324.1581120000,319.3623660000,311.1409610000,300.1070250000
10.1435003000,324.8647770000,324.1636960000,319.3671880000,311.1443180000,300.1083680000
10.1459999000,324.8704530000,324.1693120000,319.3719790000,311.1477050000,300.1096800000
10.1485004000,324.8761290000,324.1748660000,319.3767700000,311.1510310000,300.1110230000
10.1510000000,324.8817750000,324.1804200000,319.3815610000,311.1543880000,300.1123660000
10.1534996000,324.8874210000,324.1859740000,319.3863220000,311.1577150000,300.1136780000
10.1560001000,324.8930660000,324.1914980000,319.3910830000,311.1610720000,300.1150210000
10.1584997000,324.8986820000,324.1969910000,319.3958440000,311.1643980000,300.1163330000
10.1610003000,324.9042660000,324.2024840000,319.4005740000,311.1677250000,300.1176450000
10.1634998000,324.9098210000,324.2079770000,319.4053040000,311.1710210000,300.1189880000
10.1660004000,324.9153750000,324.2134400000,319.4100040000,311.1743160000,300.1203000000
10.1684999000,324.9209290000,324.2188720000,319.4147030000,311.1776120000,300.1216130000
10.1709995000,324.9264530000,324.2243040000,319.4193730000,311.1809080000,300.1229250000
10.1735001000,324.9319460000,324.2297060000,319.4240420000,311.1841740000,300.1242370000
10.1759996000,324.9374390000,324.2350770000,319.4286800000,311.1874390000,300.1255490000
10.1785002000,324.9429020000,324.2404790000,319.4333190000,311.1907040000,300.1268620000
10.1809998000,324.9483640000,324.2458190000,319.4379580000,311.1939700000,300.1281740000
10.1835003000,324.9537960000,324.2511600000,319.4425660000,311.1972050000,300.1294560000
10.1859999000,324.9591980000,324.2565000000,319.4471740000,311.2004390000,300.1307680000
10.1885004000,324.9646000000,324.2618100000,319.4517520000,311.2036740000,300.1320500000
10.1910000000,324.9700010000,324.2670900000,319.4563290000,311.2068790000,300.1333620000
10.1934996000,324.9753720000,324.2723690000,319.4609070000,311.2101140000,300.1346440000
10.1960001000,324.9807130000,324.2776180000,319.4654540000,311.2133180000,300.1359250000
10.1984997000,324.9860230000,324.2828670000,319.4699710000,311.2164920000,300.1372070000
10.2010002000,324.9913330000,324.2880860000,319.4744870000,311.2196660000,300.1384890000
10.2034998000,324.9966430000,324.2933040000,319.4790040000,311.2228700000,300.1397710000
10.2060003000,325.0019230000,324.2984620000,319.4834900000,311.2260440000,300.1410520000
10.2084999000,325.0071720000,324.3036500000,319.4879760000,311.2291870000,300.1423030000
10.2110004000,325.0124210000,324.3088070000,319.4924320000,311.2323300000,300.1435850000
10.2135000000,325.0176390000,324.3139340000,319.4968870000,311.2354740000,300.1448360000
10.2159996000,325.0228270000,324.3190610000,319.5013120000,311.2385860000,300.1461180000
10.2185001000,325.0280150000,324.3241580000,319.5057370000,311.2417300000,300.1473690000
10.2209997000,325.0332030000,324.3292540000,319.5101620000,311.2448430000,300.1486210000
10.2235003000,325.0383610000,324.3343200000,319.5145260000,311.2479250000,300.1498720000
10.2259998000,325.0434880000,324.3393550000,319.5189210000,311.2510380000,300.1511540000
10.2285004000,325.0486150000,324.3443910000,319.5232850000,311.2541200000,300.1523740000
10.2309999000,325.0537110000,324.3493960000,319.5276180000,311.2572020000,300.1536250000
10.2334995000,325.0587770000,324.3544010000,319.5319820000,311.2602540000,300.1548770000
10.2360001000,325.0638430000,324.3593750000,319.5362850000,311.2633060000,300.1560970000
10.2384996000,325.0688780000,324.3643490000,319.5405880000,311.2663570000,300.1573490000
10.2410002000,325.0739140000,324.3692930000,319.5448910000,311.2694090000,300.1585690000
10.2434998000,325.0789180000,324.3742370000,319.5491640000,311.2724300000,300.1597900000
10.2460003000,325.0839230000,324.3791500000,319.5534360000,311.2754520000,300.1610110000
10.2484999000,325.0888980000,324.3840330000,319.5576780000,311.2784420000,300.1622620000
10.2510004000,325.0938420000,324.3889160000,319.5619200000,311.2814640000,300.1634520000
10.2535000000,325.0987850000,324.3937680000,319.5661620000,311.2844540000,300.1646730000
10.2559996000,325.1036990000,324.3986210000,319.5703430000,311.2874150000,300.1658940000
10.2585001000,325.1086120000,324.4034420000,319.5745540000,311.2903750000,300.1671140000
10.2609997000,325.1134950000,324.4082340000,319.5787050000,311.2933350000,300.1683040000
10.2635002000,325.1183470000,324.4130250000,319.5828860000,311.2962950000,300.1694950000
10.2659998000,325.1231990000,324.4177860000,319.5870360000,311.2992250000,300.1706850000
10.2685003000,325.1280520000,324.4225460000,319.5911560000,311.3021850000,300.1718750000
10.2709999000,325.1328430000,324.4272770000,319.5952760000,311.3051150000,300.1730650000
10.2735004000,325.1376340000,324.4320070000,319.5993960000,311.3080140000,300.1742550000
10.2760000000,325.1424260000,324.4367070000,319.6034850000,311.3109130000,300.1754460000
10.2784996000,325.1471860000,324.4413760000,319.6075740000,311.3138120000,300.1766360000
10.2810001000,325.1519170000,324.4460450000,319.6116330000,311.3166810000,300.1777950000
10.2834997000,325.1566470000,324.4507140000,319.6156620000,311.3195500000,300.1789860000
10.2860003000,325.1613460000,324.4553530000,319.6196900000,311.3224180000,300.1801450000
10.2884998000,325.1660160000,324.4599610000,319.6237180000,311.3252870000,300.1813050000
10.2910004000,325.1706850000,324.4645390000,319.6277160000,311.3281250000,300.1824950000
10.2934999000,325.1753540000,324.4691160000,319.6317140000,311.3309630000,300.1836550000
10.2959995000,325.1799930000,324.4736940000,319.6356810000,311.3337710000,300.1847840000
10.2985001000,325.1846010000,324.4782410000,319.6396480000,311.3365780000,300.1859440000
10.3009996000,325.1891780000,324.4827580000,319.6435850000,311.3393860000,300.1871030000
10.3035002000,325.1937560000,324.4872740000,319.6475220000,311.3421940000,300.1882320000
10.3059998000,325.1983340000,324.4917600000,319.6514280000,311.3449710000,300.1893920000
10.3085003000,325.2028500000,324.4962160000,319.6553340000,311.3477480000,300.1905210000
10.3109999000,325.2073970000,324.5006710000,319.6592100000,311.3505250000,300.1916500000
10.3135004000,325.2118840000,324.5051270000,319.6630860000,311.3532710000,300.1927800000
10.3160000000,325.2163700000,324.5095520000,319.6669310000,311.3560180000,300.1939090000
10.3184996000,325.2208560000,324.5139470000,319.6707760000,311.3587340000,300.1950070000
10.3210001000,325.2253110000,324.5183110000,319.6746220000,311.3614500000,300.1961360000
