Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
0.3100000020,298.1504520000,298.2150270000,298.2708740000,298.3598020000,298.3681950000,298.1726380000,298.1499940000,0.5310690400,0.2711299360,298.1573180000,0.2165981380,298.1550600000,0.2165981380,298.1550600000,0.1275112930,298.1525570000,0.0367397964,298.1505430000,298.1709590000,298.1626280000,298.1591490000,298.1573180000,298.1541440000,298.1521610000,298.1500240000,298.1518550000,0.1746386440,298.2360840000,298.1953740000,298.1709590000,298.3257450000
0.3199999930,298.1504820000,298.2193910000,298.2788700000,298.3735960000,298.3824770000,298.1741640000,298.1499940000,0.5310690400,0.2711299960,298.1580200000,0.2165988830,298.1555480000,0.2165988830,298.1555480000,0.1275108900,298.1528020000,0.0367026404,298.1506350000,298.1726070000,298.1636960000,298.1599730000,298.1580200000,298.1546020000,298.1524660000,298.1500240000,298.1521300000,0.1746163520,298.2419430000,298.1986690000,298.1726070000,298.3372800000
0.3300000130,298.1505130000,298.2238770000,298.2871090000,298.3877870000,298.3971860000,298.1756900000,298.1499940000,0.5310690400,0.2711298470,298.1587520000,0.2165992710,298.1560970000,0.2165992710,298.1560970000,0.1275105030,298.1530760000,0.0366686545,298.1506960000,298.1743160000,298.1647950000,298.1608280000,298.1587520000,298.1550900000,298.1528020000,298.1500550000,298.1524350000,0.1746002440,298.2479860000,298.2020870000,298.1743160000,298.3491520000
0.3400000040,298.1505430000,298.2284850000,298.2956240000,298.4024350000,298.4123840000,298.1772770000,298.1499940000,0.5310690400,0.2711296080,298.1595150000,0.2165994050,298.1566470000,0.2165994050,298.1566470000,0.1275101160,298.1533810000,0.0366374627,298.1507570000,298.1760860000,298.1659850000,298.1617430000,298.1595150000,298.1556090000,298.1531370000,298.1500550000,298.1527400000,0.1745872940,298.2542420000,298.2056270000,298.1760860000,298.3613890000
0.3499999940,298.1505740000,298.2332460000,298.3043820000,298.4175110000,298.4279790000,298.1789250000,298.1499940000,0.5310690400,0.2711292800,298.1603390000,0.2165993450,298.1572270000,0.2165993450,298.1572270000,0.1275096680,298.1536870000,0.0366087779,298.1508480000,298.1779170000,298.1671450000,298.1626890000,298.1603390000,298.1561580000,298.1535030000,298.1500550000,298.1530760000,0.1745757760,298.2606810000,298.2092900000,298.1779170000,298.3739930000
0.3600000140,298.1506040000,298.2381590000,298.3133850000,298.4330140000,298.4440310000,298.1806030000,298.1499940000,0.5310690400,0.2711289530,298.1611630000,0.2165991960,298.1578370000,0.2165991960,298.1578370000,0.1275092070,298.1540220000,0.0365823805,298.1509090000,298.1798400000,298.1683960000,298.1636660000,298.1611630000,298.1567080000,298.1538700000,298.1500550000,298.1534120000,0.1745648240,298.2673030000,298.2130430000,298.1798400000,298.3869320000
0.3700000050,298.1506350000,298.2431950000,298.3226320000,298.4489440000,298.4605410000,298.1823430000,298.1499940000,0.5310690400,0.2711286250,298.1620480000,0.2165989730,298.1584780000,0.2165989730,298.1584780000,0.1275087150,298.1543580000,0.0365580693,298.1510010000,298.1817930000,298.1696780000,298.1646730000,298.1620480000,298.1573180000,298.1542660000,298.1500550000,298.1537780000,0.1745541390,298.2741090000,298.2169190000,298.1817930000,298.4002690000
0.3799999950,298.1506650000,298.2483830000,298.3321530000,298.4652710000,298.4774780000,298.1841130000,298.1499940000,0.5310690400,0.2711282670,298.1629330000,0.2165987640,298.1591190000,0.2165987640,298.1591190000,0.1275082530,298.1546940000,0.0365356766,298.1510930000,298.1838070000,298.1709900000,298.1657100000,298.1629330000,298.1579280000,298.1546940000,298.1500550000,298.1541750000,0.1745436640,298.2810970000,298.2209170000,298.1838070000,298.4139400000
0.3899999860,298.1506960000,298.2536930000,298.3419190000,298.4820560000,298.4948730000,298.1859440000,298.1499940000,0.5310690400,0.2711279690,298.1638790000,0.2165985850,298.1597900000,0.2165985850,298.1597900000,0.1275078060,298.1550600000,0.0365150645,298.1511840000,298.1859130000,298.1723630000,298.1667790000,298.1638790000,298.1585690000,298.1551210000,298.1500850000,298.1546020000,0.1745334570,298.2883000000,298.2250060000,298.1859130000,298.4279790000
0.4000000060,298.1507260000,298.2591250000,298.3519290000,298.4992980000,298.5126650000,298.1878050000,298.1499940000,0.5310690400,0.2711276710,298.1648250000,0.2165984060,298.1604920000,0.2165984060,298.1604920000,0.1275074030,298.1554260000,0.0364960991,298.1512760000,298.1880490000,298.1737670000,298.1679080000,298.1648250000,298.1592410000,298.1555790000,298.1500850000,298.1549990000,0.1745235470,298.2956850000,298.2292480000,298.1880490000,298.4423520000
0.4099999960,298.1507570000,298.2647400000,298.3621830000,298.5169370000,298.5309450000,298.1897280000,298.1499940000,0.5310690400,0.2711274030,298.1658330000,0.2165982870,298.1612240000,0.2165982870,298.1612240000,0.1275070910,298.1558230000,0.0364786685,298.1513670000,298.1902470000,298.1752010000,298.1690370000,298.1658330000,298.1599430000,298.1560360000,298.1500850000,298.1554570000,0.1745139960,298.3032840000,298.2335820000,298.1902470000,298.4571230000
